#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.8062590e+07  1.5179749e+05
   3.600e+01    1.1092237e+07  1.5179749e+05
   1.000e+00    9.8332740e+06  1.5179749e+05
   3.000e+01    1.1097655e+07  1.5179749e+05
   2.000e+00    1.0245101e+07  1.5179749e+05
   2.600e+01    1.0935092e+07  1.5179749e+05
   3.000e+00    1.0301095e+07  1.5179749e+05
   2.400e+01    1.0931479e+07  1.5179749e+05
   4.000e+00    1.0622609e+07  1.5179749e+05
   2.200e+01    1.1048886e+07  1.5179749e+05
   6.000e+00    1.0799623e+07  1.5179749e+05
   2.000e+01    1.0949542e+07  1.5179749e+05
   8.000e+00    1.0846585e+07  1.5179749e+05
   1.800e+01    1.0985667e+07  1.5179749e+05
   1.000e+01    1.0924254e+07  1.5179749e+05
   1.600e+01    1.0969411e+07  1.5179749e+05
   1.200e+01    1.0875485e+07  1.5179749e+05
   1.400e+01    1.0729178e+07  1.5179749e+05
   1.000e+00    9.7610236e+06  1.5179749e+05
   3.000e+01    1.0711116e+07  1.5179749e+05
