0.000e+00	1.2285900e+07	1.2285900e+05
4.000e+01	6.8457035e+06	6.8457035e+04
1.000e+00	5.2571366e+06	5.2571366e+04
3.600e+01	6.8309604e+06	6.8309604e+04
2.000e+00	5.1539350e+06	5.1539351e+04
3.200e+01	6.7891883e+06	6.7891883e+04
3.000e+00	5.3443665e+06	5.3443665e+04
2.800e+01	6.7203873e+06	6.7203873e+04
4.000e+00	5.2030786e+06	5.2030786e+04
2.400e+01	6.6798438e+06	6.6798438e+04
5.000e+00	5.1846498e+06	5.1846498e+04
2.000e+01	6.5606706e+06	6.5606706e+04
6.000e+00	5.1711353e+06	5.1711353e+04
1.800e+01	6.4292115e+06	6.4292115e+04
7.000e+00	5.2804798e+06	5.2804798e+04
1.600e+01	6.3321529e+06	6.3321529e+04
8.000e+00	5.4414251e+06	5.4414251e+04
1.400e+01	6.1675218e+06	6.1675218e+04
9.000e+00	5.5139119e+06	5.5139119e+04
1.200e+01	5.9353183e+06	5.9353183e+04
1.000e+01	5.6945147e+06	5.6945147e+04
