0.000e+00	9.4341410e+06	9.4341410e+04
4.000e+01	7.0010760e+06	7.0010760e+04
1.000e+00	5.6104837e+06	5.6104837e+04
3.600e+01	6.9086215e+06	6.9086215e+04
2.000e+00	5.6595412e+06	5.6595412e+04
3.200e+01	6.8425825e+06	6.8425825e+04
3.000e+00	5.6180310e+06	5.6180310e+04
2.800e+01	6.7076743e+06	6.7076743e+04
4.000e+00	5.7519958e+06	5.7519958e+04
2.400e+01	6.5255953e+06	6.5255953e+04
5.000e+00	5.7435050e+06	5.7435050e+04
2.000e+01	6.2406843e+06	6.2406843e+04
6.000e+00	5.6180310e+06	5.6180310e+04
1.800e+01	6.0897380e+06	6.0897380e+04
7.000e+00	5.5519920e+06	5.5519920e+04
1.600e+01	5.9784152e+06	5.9784152e+04
8.000e+00	5.6057666e+06	5.6057666e+04
1.400e+01	5.8510542e+06	5.8510542e+04
9.000e+00	5.5689734e+06	5.5689734e+04
1.200e+01	5.7133158e+06	5.7133158e+04
1.000e+01	5.5538788e+06	5.5538788e+04
1.000e+00	5.6189744e+06	5.6189744e+04
4.000e+01	7.0123970e+06	7.0123970e+04
2.000e+00	5.6670885e+06	5.6670885e+04
3.600e+01	6.9491883e+06	6.9491883e+04
