0.000e+00	1.3220650e+07	1.3220650e+05
4.000e+01	1.1631528e+07	1.1631528e+05
1.000e+00	8.5458282e+06	8.5458282e+04
3.600e+01	1.1609053e+07	1.1609053e+05
2.000e+00	8.4969118e+06	8.4969118e+04
3.200e+01	1.1582611e+07	1.1582611e+05
3.000e+00	8.3898245e+06	8.3898245e+04
2.800e+01	1.1542950e+07	1.1542950e+05
4.000e+00	8.5352516e+06	8.5352516e+04
2.400e+01	1.1413387e+07	1.1413387e+05
5.000e+00	8.8300721e+06	8.8300721e+04
2.000e+01	1.1355216e+07	1.1355216e+05
6.000e+00	9.1486898e+06	9.1486898e+04
1.800e+01	1.1241519e+07	1.1241519e+05
7.000e+00	9.5638182e+06	9.5638182e+04
1.600e+01	1.1215077e+07	1.1215077e+05
8.000e+00	9.9511833e+06	9.9511833e+04
1.400e+01	1.0983716e+07	1.0983716e+05
9.000e+00	1.0191799e+07	1.0191799e+05
1.200e+01	1.0716659e+07	1.0716659e+05
1.000e+01	1.0466789e+07	1.0466789e+05
1.000e+00	8.5656591e+06	8.5656591e+04
4.000e+01	1.1660613e+07	1.1660613e+05
2.000e+00	8.5643371e+06	8.5643371e+04
3.600e+01	1.1679122e+07	1.1679122e+05
