0.000e+00	1.3082280e+07	1.3082280e+05
4.000e+01	1.0200254e+07	1.0200254e+05
1.000e+00	7.0722806e+06	7.0722806e+04
3.600e+01	1.0197637e+07	1.0197637e+05
2.000e+00	6.9309919e+06	6.9309919e+04
3.200e+01	1.0157082e+07	1.0157082e+05
3.000e+00	7.1939458e+06	7.1939458e+04
2.800e+01	1.0185863e+07	1.0185863e+05
4.000e+00	7.6295857e+06	7.6295857e+04
2.400e+01	1.0136151e+07	1.0136151e+05
5.000e+00	8.1424111e+06	8.1424111e+04
2.000e+01	1.0040650e+07	1.0040650e+05
6.000e+00	8.5898250e+06	8.5898250e+04
1.800e+01	9.9987866e+06	9.9987866e+04
7.000e+00	8.9613618e+06	8.9613618e+04
1.600e+01	9.9608480e+06	9.9608480e+04
8.000e+00	9.1876852e+06	9.1876852e+04
1.400e+01	9.8104018e+06	9.8104018e+04
9.000e+00	9.3407479e+06	9.3407479e+04
1.200e+01	9.7319081e+06	9.7319081e+04
1.000e+01	9.5108176e+06	9.5108176e+04
1.000e+00	7.0696641e+06	7.0696641e+04
4.000e+01	1.0153158e+07	1.0153158e+05
2.000e+00	6.9519236e+06	6.9519236e+04
3.600e+01	1.0158390e+07	1.0158390e+05
