#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.0827730e+07  1.1124740e+04
   4.000e+01    1.5808247e+07  1.1124740e+04
   1.000e+00    1.1355278e+07  1.1124740e+04
   3.600e+01    1.5710357e+07  1.1124740e+04
   2.000e+00    1.1573970e+07  1.1124740e+04
   3.200e+01    1.5635377e+07  1.1124740e+04
   3.000e+00    1.1255305e+07  1.1124740e+04
   3.000e+01    1.5604135e+07  1.1124740e+04
   4.000e+00    1.1292795e+07  1.1124740e+04
   2.800e+01    1.5570811e+07  1.1124740e+04
   5.000e+00    1.1369858e+07  1.1124740e+04
   2.600e+01    1.5506245e+07  1.1124740e+04
   6.000e+00    1.1732260e+07  1.1124740e+04
   2.400e+01    1.5412520e+07  1.1124740e+04
   7.000e+00    1.2227960e+07  1.1124740e+04
   2.200e+01    1.5275057e+07  1.1124740e+04
   8.000e+00    1.2684088e+07  1.1124740e+04
   2.000e+01    1.5166753e+07  1.1124740e+04
   9.000e+00    1.3098559e+07  1.1124740e+04
   1.800e+01    1.5029290e+07  1.1124740e+04
   1.000e+01    1.3465127e+07  1.1124740e+04
   1.600e+01    1.4787688e+07  1.1124740e+04
   1.100e+01    1.3754633e+07  1.1124740e+04
   1.400e+01    1.4452362e+07  1.1124740e+04
   1.200e+01    1.4023311e+07  1.1124740e+04
   1.000e+00    1.1336533e+07  1.1124740e+04
   4.000e+01    1.5741598e+07  1.1124740e+04
   2.000e+00    1.1542728e+07  1.1124740e+04
   3.600e+01    1.5718688e+07  1.1124740e+04
