#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.7438770e+07  1.1091230e+04
   4.000e+01    1.3753958e+07  1.1091230e+04
   1.000e+00    9.7517602e+06  1.1091230e+04
   3.600e+01    1.3644094e+07  1.1091230e+04
   2.000e+00    9.6610786e+06  1.1091230e+04
   3.200e+01    1.3663276e+07  1.1091230e+04
   3.000e+00    9.7779183e+06  1.1091230e+04
   3.000e+01    1.3638862e+07  1.1091230e+04
   4.000e+00    1.0301081e+07  1.1091230e+04
   2.800e+01    1.3663276e+07  1.1091230e+04
   5.000e+00    1.0895743e+07  1.1091230e+04
   2.600e+01    1.3572595e+07  1.1091230e+04
   6.000e+00    1.1507844e+07  1.1091230e+04
   2.400e+01    1.3549924e+07  1.1091230e+04
   7.000e+00    1.1901961e+07  1.1091230e+04
   2.200e+01    1.3551668e+07  1.1091230e+04
   8.000e+00    1.2229809e+07  1.1091230e+04
   2.000e+01    1.3441804e+07  1.1091230e+04
   9.000e+00    1.2491391e+07  1.1091230e+04
   1.800e+01    1.3436572e+07  1.1091230e+04
   1.000e+01    1.2691937e+07  1.1091230e+04
   1.600e+01    1.3352866e+07  1.1091230e+04
   1.100e+01    1.2876788e+07  1.1091230e+04
   1.400e+01    1.3195917e+07  1.1091230e+04
   1.200e+01    1.2984908e+07  1.1091230e+04
   1.000e+00    9.7465286e+06  1.1091230e+04
   4.000e+01    1.3691178e+07  1.1091230e+04
   2.000e+00    9.6593347e+06  1.1091230e+04
   3.600e+01    1.3637118e+07  1.1091230e+04
