#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.6412850e+07  1.1030830e+04
   4.000e+01    1.1054054e+07  1.1030830e+04
   1.000e+00    8.8005702e+06  1.1030830e+04
   3.600e+01    1.0784884e+07  1.1030830e+04
   2.000e+00    8.7972876e+06  1.1030830e+04
   3.200e+01    1.0551821e+07  1.1030830e+04
   3.000e+00    8.8005702e+06  1.1030830e+04
   3.000e+01    1.0346661e+07  1.1030830e+04
   4.000e+00    8.6610609e+06  1.1030830e+04
   2.800e+01    1.0264596e+07  1.1030830e+04
   5.000e+00    8.8071353e+06  1.1030830e+04
   2.600e+01    1.0049588e+07  1.1030830e+04
   6.000e+00    8.8153417e+06  1.1030830e+04
   2.400e+01    9.8805357e+06  1.1030830e+04
   7.000e+00    8.6938866e+06  1.1030830e+04
   2.200e+01    9.6491145e+06  1.1030830e+04
   8.000e+00    8.6676261e+06  1.1030830e+04
   2.000e+01    9.4341062e+06  1.1030830e+04
   9.000e+00    8.5921270e+06  1.1030830e+04
   1.800e+01    9.1501639e+06  1.1030830e+04
   1.000e+01    8.6758325e+06  1.1030830e+04
   1.600e+01    8.9630574e+06  1.1030830e+04
   1.100e+01    8.6216701e+06  1.1030830e+04
   1.400e+01    8.7316362e+06  1.1030830e+04
   1.200e+01    8.6446481e+06  1.1030830e+04
   1.000e+00    8.7250711e+06  1.1030830e+04
   4.000e+01    1.1008098e+07  1.1030830e+04
   2.000e+00    8.8071353e+06  1.1030830e+04
   3.600e+01    1.0763547e+07  1.1030830e+04
