#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.7205610e+07  1.1039010e+04
   4.000e+01    2.1421697e+07  1.1039010e+04
   1.000e+00    1.7675485e+07  1.1039010e+04
   3.600e+01    2.1356404e+07  1.1039010e+04
   2.000e+00    1.9563554e+07  1.1039010e+04
   3.200e+01    2.1340080e+07  1.1039010e+04
   3.000e+00    2.0289944e+07  1.1039010e+04
   3.000e+01    2.1340080e+07  1.1039010e+04
   4.000e+00    2.0654499e+07  1.1039010e+04
   2.800e+01    2.1334639e+07  1.1039010e+04
   5.000e+00    2.0828615e+07  1.1039010e+04
   2.600e+01    2.1250302e+07  1.1039010e+04
   6.000e+00    2.0959202e+07  1.1039010e+04
   2.400e+01    2.1334639e+07  1.1039010e+04
   7.000e+00    2.0964643e+07  1.1039010e+04
   2.200e+01    2.1291110e+07  1.1039010e+04
   8.000e+00    2.1032657e+07  1.1039010e+04
   2.000e+01    2.1288390e+07  1.1039010e+04
   9.000e+00    2.1149641e+07  1.1039010e+04
   1.800e+01    2.1301993e+07  1.1039010e+04
   1.000e+01    2.1138759e+07  1.1039010e+04
   1.600e+01    2.1225817e+07  1.1039010e+04
   1.100e+01    2.1179567e+07  1.1039010e+04
   1.400e+01    2.1307434e+07  1.1039010e+04
   1.200e+01    2.1062583e+07  1.1039010e+04
   1.000e+00    1.7653720e+07  1.1039010e+04
   4.000e+01    2.1361845e+07  1.1039010e+04
   2.000e+00    1.9604363e+07  1.1039010e+04
   3.600e+01    2.1331919e+07  1.1039010e+04
