#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.4836570e+07  1.1128750e+04
   4.000e+01    2.1337097e+07  1.1128750e+04
   1.000e+00    1.5468216e+07  1.1128750e+04
   3.600e+01    2.1265071e+07  1.1128750e+04
   2.000e+00    1.7869912e+07  1.1128750e+04
   3.200e+01    2.1237751e+07  1.1128750e+04
   3.000e+00    1.9293048e+07  1.1128750e+04
   3.000e+01    2.1222849e+07  1.1128750e+04
   4.000e+00    2.0040628e+07  1.1128750e+04
   2.800e+01    2.1299842e+07  1.1128750e+04
   5.000e+00    2.0395791e+07  1.1128750e+04
   2.600e+01    2.1255137e+07  1.1128750e+04
   6.000e+00    2.0654092e+07  1.1128750e+04
   2.400e+01    2.1198012e+07  1.1128750e+04
   7.000e+00    2.0832915e+07  1.1128750e+04
   2.200e+01    2.1267555e+07  1.1128750e+04
   8.000e+00    2.0899974e+07  1.1128750e+04
   2.000e+01    2.1250169e+07  1.1128750e+04
   9.000e+00    2.0952130e+07  1.1128750e+04
   1.800e+01    2.1257620e+07  1.1128750e+04
   1.000e+01    2.1004287e+07  1.1128750e+04
   1.600e+01    2.1170692e+07  1.1128750e+04
   1.100e+01    2.1113568e+07  1.1128750e+04
   1.400e+01    2.1118535e+07  1.1128750e+04
   1.200e+01    2.1138405e+07  1.1128750e+04
   1.000e+00    1.5500503e+07  1.1128750e+04
   4.000e+01    2.1294875e+07  1.1128750e+04
   2.000e+00    1.7795402e+07  1.1128750e+04
   3.600e+01    2.1242718e+07  1.1128750e+04
