#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.9973483e+04  2.7300329e+01
   6.000e+01    1.3497071e+04  2.2960522e+01
   1.000e+00    8.6562746e+03  2.0476235e+01
   5.000e+01    1.3322637e+04  2.2857779e+01
   2.000e+00    9.0223967e+03  2.0634659e+01
   4.000e+01    1.3104002e+04  2.2730249e+01
   3.000e+00    9.1324910e+03  2.0683336e+01
   3.000e+01    1.2832104e+04  2.2573617e+01
   4.000e+00    9.2256389e+03  2.0724890e+01
   2.400e+01    1.2436405e+04  2.2349654e+01
   5.000e+00    9.2912128e+03  2.0754346e+01
   2.000e+01    1.2038719e+04  2.2129457e+01
   6.000e+00    9.1979665e+03  2.0712510e+01
   1.600e+01    1.1578320e+04  2.1880853e+01
   8.000e+00    9.6944634e+03  2.0939118e+01
   1.400e+01    1.1124957e+04  2.1642889e+01
   1.000e+01    9.9768977e+03  2.1072191e+01
   1.200e+01    1.0779614e+04  2.1466319e+01
   5.000e+01    1.3191772e+04  2.2781278e+01
   2.000e+00    8.9854653e+03  2.0618437e+01
   1.600e+01    1.1551807e+04  2.1866748e+01
