#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.0178710e+07  2.0178710e+05
   1.000e+00    1.2377621e+07  1.2377621e+05
   2.000e+00    1.2381656e+07  1.2381656e+05
   3.000e+00    1.2315067e+07  1.2315067e+05
   4.000e+00    1.2436139e+07  1.2436139e+05
   5.000e+00    1.2415960e+07  1.2415960e+05
   6.000e+00    1.2424032e+07  1.2424032e+05
   8.000e+00    1.2452282e+07  1.2452282e+05
   1.000e+01    1.2405871e+07  1.2405871e+05
   1.200e+01    1.2422014e+07  1.2422014e+05
   1.400e+01    1.2442193e+07  1.2442193e+05
   1.600e+01    1.2494657e+07  1.2494657e+05
   1.800e+01    1.2464389e+07  1.2464389e+05
   2.000e+01    1.2470443e+07  1.2470443e+05
   2.400e+01    1.2494657e+07  1.2494657e+05
   2.800e+01    1.2478514e+07  1.2478514e+05
   3.200e+01    1.2530979e+07  1.2530979e+05
   3.600e+01    1.2500711e+07  1.2500711e+05
   4.000e+01    1.2504747e+07  1.2504747e+05
   4.400e+01    1.2528961e+07  1.2528961e+05
   4.800e+01    1.2551158e+07  1.2551158e+05
   5.200e+01    1.2547122e+07  1.2547122e+05
   5.600e+01    1.2567301e+07  1.2567301e+05
   6.000e+01    1.2581426e+07  1.2581426e+05
   1.000e+00    1.2403853e+07  1.2403853e+05
   6.000e+01    1.2581426e+07  1.2581426e+05
