#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.6973360e+07  7.5667269e+04
   3.600e+01    7.6074600e+06  7.5667269e+04
   1.000e+00    2.0062512e+06  7.5667269e+04
   3.000e+01    7.5904866e+06  7.5667269e+04
   2.000e+00    2.2506675e+06  7.5667269e+04
   2.600e+01    7.4462130e+06  7.5667269e+04
   3.000e+00    2.3015876e+06  7.5667269e+04
   2.400e+01    7.3766223e+06  7.5667269e+04
   4.000e+00    2.8684978e+06  7.5667269e+04
   2.200e+01    7.1916126e+06  7.5667269e+04
   6.000e+00    3.8190060e+06  7.5667269e+04
   2.000e+01    7.0829831e+06  7.5667269e+04
   8.000e+00    4.7253834e+06  7.5667269e+04
   1.800e+01    6.9336176e+06  7.5667269e+04
   1.000e+01    5.5774461e+06  7.5667269e+04
   1.600e+01    6.7520026e+06  7.5667269e+04
   1.200e+01    6.0832522e+06  7.5667269e+04
   1.400e+01    6.5330463e+06  7.5667269e+04
   1.000e+00    2.0062512e+06  7.5667269e+04
   3.000e+01    7.6634720e+06  7.5667269e+04
