# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  7.18680e+06
# Free Parameters:           48
# Data Points    :        20808
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.0234e+00  1.2094e+02  2.4446e+04 -1.1223e+04 
 8.0273e+00  1.2094e+02  4.6821e+04 -2.6783e+04 
 8.0312e+00  1.2094e+02  6.0507e+04 -5.4262e+04 
 8.0351e+00  1.2094e+02  6.4621e+04 -9.2926e+04 
 8.0390e+00  1.2094e+02  5.7891e+04 -1.3433e+05 
 8.0429e+00  1.2094e+02  4.0023e+04 -1.6381e+05 
 8.0468e+00  1.2094e+02  1.7238e+04 -1.6849e+05 
 8.0507e+00  1.2094e+02  5.8271e+03 -1.4619e+05 
 8.0546e+00  1.2094e+02  6.3934e+03 -1.0704e+05 
 8.0585e+00  1.2094e+02  1.9714e+04 -6.6199e+04 
 8.0624e+00  1.2094e+02  4.3554e+04 -3.4689e+04 
 8.0663e+00  1.2094e+02  8.7848e+04 -1.5553e+04 
 8.0702e+00  1.2094e+02  1.0362e+05 -6.1769e+03 
  
 8.0039e+00  1.2098e+02 -1.6169e+04 -2.0098e+02 
 8.0078e+00  1.2098e+02 -1.8905e+04 -2.7387e+02 
 8.0117e+00  1.2098e+02 -1.8936e+04 -5.6354e+02 
 8.0156e+00  1.2098e+02 -1.3863e+04 -1.6332e+03 
 8.0195e+00  1.2098e+02 -1.3064e+03 -5.0072e+03 
 8.0234e+00  1.2098e+02  1.1547e+04 -1.3885e+04 
 8.0273e+00  1.2098e+02  2.8970e+04 -3.3144e+04 
 8.0312e+00  1.2098e+02  4.7083e+04 -6.7157e+04 
 8.0351e+00  1.2098e+02  5.9512e+04 -1.1501e+05 
 8.0390e+00  1.2098e+02  6.1481e+04 -1.6626e+05 
 8.0429e+00  1.2098e+02  5.0551e+04 -2.0275e+05 
 8.0468e+00  1.2098e+02  3.1656e+04 -2.0855e+05 
 8.0507e+00  1.2098e+02  1.6085e+04 -1.8094e+05 
 8.0546e+00  1.2098e+02  9.0096e+03 -1.3248e+05 
 8.0585e+00  1.2098e+02  1.8447e+04 -8.1926e+04 
 8.0624e+00  1.2098e+02  5.1780e+04 -4.2921e+04 
 8.0663e+00  1.2098e+02  1.1506e+05 -1.9232e+04 
 8.0702e+00  1.2098e+02  8.5031e+04 -7.6244e+03 
 8.0741e+00  1.2098e+02  6.9639e+04 -3.0039e+03 
 8.0780e+00  1.2098e+02  6.0703e+04 -1.5480e+03 
 8.0819e+00  1.2098e+02  4.6551e+04 -1.2578e+03 
 8.0858e+00  1.2098e+02  3.1073e+04 -1.3405e+03 
 8.0897e+00  1.2098e+02  2.4025e+04 -1.5562e+03 
 8.1092e+00  1.2098e+02 -8.7903e+04 -6.8218e+03 
 8.1131e+00  1.2098e+02 -2.3859e+04 -1.1138e+04 
 8.1170e+00  1.2098e+02 -3.2592e+03 -1.8041e+04 
 8.1209e+00  1.2098e+02  1.4983e+04 -2.7655e+04 
 8.1248e+00  1.2098e+02  2.9926e+04 -3.8824e+04 
 8.1287e+00  1.2098e+02  4.5792e+04 -4.8469e+04 
 8.1326e+00  1.2098e+02  5.6552e+04 -5.1952e+04 
 8.1365e+00  1.2098e+02  5.8442e+04 -4.7004e+04 
 8.1404e+00  1.2098e+02  5.1478e+04 -3.6745e+04 
 8.1443e+00  1.2098e+02  3.6547e+04 -2.5696e+04 
 8.1482e+00  1.2098e+02  1.8768e+04 -1.6545e+04 
 8.1521e+00  1.2098e+02 -3.8811e+03 -1.0157e+04 
 8.1560e+00  1.2098e+02 -2.3024e+04 -6.2497e+03 
  
 7.9961e+00  1.2103e+02 -7.1490e+03 -2.0422e+02 
 8.0000e+00  1.2103e+02 -2.2478e+03 -2.1915e+02 
 8.0039e+00  1.2103e+02 -4.1014e+02 -2.4722e+02 
 8.0078e+00  1.2103e+02 -2.4073e+03 -3.3918e+02 
 8.0117e+00  1.2103e+02 -9.9211e+03 -7.0605e+02 
 8.0156e+00  1.2103e+02 -1.8512e+04 -2.0622e+03 
 8.0195e+00  1.2103e+02 -1.7989e+04 -6.3408e+03 
 8.0234e+00  1.2103e+02 -2.0169e+04 -1.7599e+04 
 8.0273e+00  1.2103e+02 -2.1212e+04 -4.2026e+04 
 8.0312e+00  1.2103e+02 -2.2044e+04 -8.5164e+04 
 8.0351e+00  1.2103e+02 -3.2508e+04 -1.4586e+05 
 8.0390e+00  1.2103e+02 -5.4070e+04 -2.1085e+05 
 8.0429e+00  1.2103e+02 -7.9571e+04 -2.5713e+05 
 8.0468e+00  1.2103e+02 -9.5707e+04 -2.6449e+05 
 8.0507e+00  1.2103e+02 -9.7597e+04 -2.2948e+05 
 8.0546e+00  1.2103e+02 -7.8442e+04 -1.6800e+05 
 8.0585e+00  1.2103e+02 -3.5912e+04 -1.0389e+05 
 8.0624e+00  1.2103e+02  3.0155e+04 -5.4412e+04 
 8.0663e+00  1.2103e+02  8.7091e+04 -2.4364e+04 
 8.0702e+00  1.2103e+02  4.6691e+04 -9.6382e+03 
 8.0741e+00  1.2103e+02  2.6945e+04 -3.7737e+03 
 8.0780e+00  1.2103e+02  1.0070e+04 -1.9220e+03 
 8.0819e+00  1.2103e+02 -6.1581e+03 -1.5476e+03 
 8.0858e+00  1.2103e+02 -1.7320e+04 -1.6446e+03 
 8.0897e+00  1.2103e+02 -1.8905e+04 -1.9082e+03 
 8.0936e+00  1.2103e+02 -1.5960e+04 -2.2900e+03 
 8.0975e+00  1.2103e+02 -1.6779e+04 -2.8481e+03 
 8.1014e+00  1.2103e+02  3.6585e+04 -3.7530e+03 
 8.1053e+00  1.2103e+02  9.5887e+04 -5.3715e+03 
 8.1092e+00  1.2103e+02  5.8928e+04 -8.3631e+03 
 8.1131e+00  1.2103e+02 -1.5059e+04 -1.3654e+04 
 8.1170e+00  1.2103e+02  1.0331e+04 -2.2117e+04 
 8.1209e+00  1.2103e+02  1.8328e+04 -3.3903e+04 
 8.1248e+00  1.2103e+02  2.8654e+04 -4.7595e+04 
 8.1287e+00  1.2103e+02  3.5025e+04 -5.9420e+04 
 8.1326e+00  1.2103e+02  4.0698e+04 -6.3689e+04 
 8.1365e+00  1.2103e+02  4.3004e+04 -5.7623e+04 
 8.1404e+00  1.2103e+02  4.0722e+04 -4.5046e+04 
 8.1443e+00  1.2103e+02  3.3833e+04 -3.1502e+04 
 8.1482e+00  1.2103e+02  2.4938e+04 -2.0283e+04 
 8.1521e+00  1.2103e+02  1.4940e+04 -1.2452e+04 
 8.1560e+00  1.2103e+02  3.7083e+03 -7.6618e+03 
 8.1599e+00  1.2103e+02 -6.8952e+03 -4.9884e+03 
 8.1638e+00  1.2103e+02 -2.0667e+04 -3.5417e+03 
 8.1677e+00  1.2103e+02 -1.7285e+04 -2.7206e+03 
 8.1716e+00  1.2103e+02  1.6274e+04 -2.2021e+03 
 8.1755e+00  1.2103e+02  4.5805e+04 -1.8370e+03 
  
 7.9844e+00  1.2108e+02 -4.7378e+04 -2.1565e+02 
 7.9883e+00  1.2108e+02 -3.1144e+04 -2.2787e+02 
 7.9922e+00  1.2108e+02 -1.5595e+04 -2.4124e+02 
 7.9961e+00  1.2108e+02 -2.9343e+03 -2.5621e+02 
 8.0000e+00  1.2108e+02  6.7506e+03 -2.7509e+02 
 8.0039e+00  1.2108e+02  1.0078e+04 -3.1106e+02 
 8.0078e+00  1.2108e+02  5.8844e+03 -4.3036e+02 
 8.0117e+00  1.2108e+02 -5.4561e+03 -9.0840e+02 
 8.0156e+00  1.2108e+02 -2.0220e+04 -2.6776e+03 
 8.0195e+00  1.2108e+02 -2.9523e+04 -8.2612e+03 
 8.0234e+00  1.2108e+02 -3.3548e+04 -2.2955e+04 
 8.0273e+00  1.2108e+02 -3.9645e+04 -5.4836e+04 
 8.0312e+00  1.2108e+02 -5.0639e+04 -1.1114e+05 
 8.0351e+00  1.2108e+02 -7.9722e+04 -1.9036e+05 
 8.0390e+00  1.2108e+02 -1.2588e+05 -2.7519e+05 
 8.0429e+00  1.2108e+02 -1.7279e+05 -3.3560e+05 
 8.0468e+00  1.2108e+02 -1.9771e+05 -3.4519e+05 
 8.0507e+00  1.2108e+02 -1.9558e+05 -2.9949e+05 
 8.0546e+00  1.2108e+02 -1.5613e+05 -2.1925e+05 
 8.0585e+00  1.2108e+02 -8.7624e+04 -1.3556e+05 
 8.0624e+00  1.2108e+02 -1.0200e+04 -7.0982e+04 
 8.0663e+00  1.2108e+02  7.9539e+03 -3.1758e+04 
 8.0702e+00  1.2108e+02  1.4295e+04 -1.2532e+04 
 8.0741e+00  1.2108e+02  8.0918e+03 -4.8707e+03 
 8.0780e+00  1.2108e+02 -1.2585e+04 -2.4460e+03 
 8.0819e+00  1.2108e+02 -3.0001e+04 -1.9479e+03 
 8.0858e+00  1.2108e+02 -3.9447e+04 -2.0625e+03 
 8.0897e+00  1.2108e+02 -4.4852e+04 -2.3915e+03 
 8.0936e+00  1.2108e+02 -5.3400e+04 -2.8695e+03 
 8.0975e+00  1.2108e+02 -4.5757e+04 -3.5687e+03 
 8.1014e+00  1.2108e+02 -3.6785e+04 -4.7023e+03 
 8.1053e+00  1.2108e+02 -6.0726e+03 -6.7301e+03 
 8.1092e+00  1.2108e+02  1.5759e+05 -1.0478e+04 
 8.1131e+00  1.2108e+02  2.8198e+04 -1.7107e+04 
 8.1170e+00  1.2108e+02  1.9129e+04 -2.7711e+04 
