# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  5.23441e+06
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.3159e+00  1.2079e+02  1.9727e+04  1.5705e+03 
 8.3198e+00  1.2079e+02  4.4602e+04  2.9244e+03 
 8.3237e+00  1.2079e+02  7.1242e+04  5.0235e+03 
 8.3276e+00  1.2079e+02  1.0385e+05  7.7893e+03 
 8.3315e+00  1.2079e+02  1.3786e+05  1.0786e+04 
 8.3354e+00  1.2079e+02  1.6951e+05  1.3239e+04 
 8.3393e+00  1.2079e+02  1.9671e+05  1.4283e+04 
 8.3432e+00  1.2079e+02  2.4286e+05  1.3474e+04 
 8.3471e+00  1.2079e+02  3.9942e+05  1.1161e+04 
 8.3510e+00  1.2079e+02  8.3818e+05  8.1858e+03 
 8.3549e+00  1.2079e+02  1.6408e+06  5.3561e+03 
 8.3588e+00  1.2079e+02  2.7744e+06  3.1576e+03 
 8.3627e+00  1.2079e+02  4.4658e+06  1.7106e+03 
  
 8.2964e+00  1.2084e+02 -4.5775e+04  1.7400e+02 
 8.3003e+00  1.2084e+02 -5.5915e+04  2.2259e+02 
 8.3042e+00  1.2084e+02 -5.2723e+04  3.1871e+02 
 8.3081e+00  1.2084e+02 -4.4745e+04  5.2911e+02 
 8.3120e+00  1.2084e+02 -3.9406e+04  9.8689e+02 
 8.3159e+00  1.2084e+02 -3.1907e+04  1.9074e+03 
 8.3198e+00  1.2084e+02 -2.1769e+04  3.5517e+03 
 8.3237e+00  1.2084e+02 -9.3801e+03  6.1009e+03 
 8.3276e+00  1.2084e+02  9.5536e+03  9.4600e+03 
 8.3315e+00  1.2084e+02  2.8207e+04  1.3099e+04 
 8.3354e+00  1.2084e+02  4.0352e+04  1.6078e+04 
 8.3393e+00  1.2084e+02  4.2876e+04  1.7347e+04 
 8.3432e+00  1.2084e+02  4.5496e+04  1.6364e+04 
 8.3471e+00  1.2084e+02  8.5075e+04  1.3554e+04 
 8.3510e+00  1.2084e+02  2.0818e+05  9.9414e+03 
 8.3549e+00  1.2084e+02  3.5994e+05  6.5048e+03 
 8.3588e+00  1.2084e+02  5.4470e+05  3.8348e+03 
 8.3627e+00  1.2084e+02  1.1411e+06  2.0775e+03 
 8.3666e+00  1.2084e+02  1.7625e+06  1.0764e+03 
 8.3705e+00  1.2084e+02  2.2197e+06  5.7156e+02 
 8.3744e+00  1.2084e+02  2.4198e+06  3.3786e+02 
 8.3783e+00  1.2084e+02  2.3050e+06  2.3161e+02 
 8.3822e+00  1.2084e+02  1.9324e+06  1.7895e+02 
  
 8.2886e+00  1.2089e+02  2.4984e+04  1.5330e+02 
 8.2925e+00  1.2089e+02 -1.8457e+03  1.7920e+02 
 8.2964e+00  1.2089e+02 -3.4878e+04  2.1564e+02 
 8.3003e+00  1.2089e+02 -5.9831e+04  2.7585e+02 
 8.3042e+00  1.2089e+02 -6.7793e+04  3.9498e+02 
 8.3081e+00  1.2089e+02 -6.2197e+04  6.5573e+02 
 8.3120e+00  1.2089e+02 -4.6965e+04  1.2231e+03 
 8.3159e+00  1.2089e+02 -3.9770e+04  2.3638e+03 
 8.3198e+00  1.2089e+02 -3.0796e+04  4.4016e+03 
 8.3237e+00  1.2089e+02 -2.2415e+04  7.5609e+03 
 8.3276e+00  1.2089e+02 -1.7841e+04  1.1724e+04 
 8.3315e+00  1.2089e+02 -2.0092e+04  1.6234e+04 
 8.3354e+00  1.2089e+02 -3.0674e+04  1.9926e+04 
 8.3393e+00  1.2089e+02 -4.8500e+04  2.1498e+04 
 8.3432e+00  1.2089e+02 -7.3693e+04  2.0280e+04 
