#
#       Peak Name  Overlap_group
#          63N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.723     8.630
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1972074e+02  4.4890707e-05 
# w1(Hz)        1.3824449e+01  9.4242119e-03 
# g1            1.3419787e+00  4.4015371e-03 
# f02(ppm)      8.6302783e+00  7.2066577e-06 
# w2(Hz)        2.0480680e+01  1.7018181e-02 
# g2            7.0891240e-01  3.0551885e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    8.7267177e+04  1.9735581e+02
   3.000e+01    7.6908919e+04  1.8758513e+02
   2.000e+00    7.6820905e+04  1.8750624e+02
   2.800e+01    7.6912064e+04  1.8758810e+02
   4.000e+00    7.6829891e+04  1.8751322e+02
   2.600e+01    7.6978787e+04  1.8764895e+02
   6.000e+00    7.6744064e+04  1.8743638e+02
   2.400e+01    7.6921615e+04  1.8759674e+02
   8.000e+00    7.7217230e+04  1.8786349e+02
   2.200e+01    7.6886206e+04  1.8756477e+02
   1.000e+01    7.6750582e+04  1.8744203e+02
   2.000e+01    7.6775330e+04  1.8746435e+02
   1.200e+01    7.6845950e+04  1.8752851e+02
   1.800e+01    7.6586597e+04  1.8729276e+02
   1.400e+01    7.6461078e+04  1.8718033e+02
   1.600e+01    7.6543995e+04  1.8725400e+02
   2.800e+01    7.6875068e+04  1.8755358e+02
   1.200e+01    7.6860225e+04  1.8754166e+02
