# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  7.48655e+05
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.2901e+00  1.1462e+02 -6.1149e+03 -4.1881e+03 
 7.2940e+00  1.1462e+02 -2.1699e+03 -8.7738e+03 
 7.2979e+00  1.1462e+02  1.6644e+03 -1.6303e+04 
 7.3018e+00  1.1462e+02  1.7680e+03 -2.6664e+04 
 7.3057e+00  1.1462e+02 -5.2802e+03 -3.8258e+04 
 7.3096e+00  1.1462e+02 -1.6055e+04 -4.8070e+04 
 7.3135e+00  1.1462e+02 -2.6524e+04 -5.2794e+04 
 7.3174e+00  1.1462e+02 -3.8789e+04 -5.0608e+04 
 7.3213e+00  1.1462e+02 -4.6235e+04 -4.2374e+04 
 7.3252e+00  1.1462e+02 -4.1561e+04 -3.1049e+04 
 7.3291e+00  1.1462e+02 -2.7809e+04 -1.9945e+04 
 7.3330e+00  1.1462e+02 -1.0120e+04 -1.1259e+04 
 7.3369e+00  1.1462e+02  5.1397e+03 -5.6162e+03 
  
 7.2706e+00  1.1467e+02  4.9627e+03 -1.3916e+02 
 7.2745e+00  1.1467e+02  1.9679e+03 -2.0667e+02 
 7.2784e+00  1.1467e+02 -1.2167e+03 -3.9229e+02 
 7.2823e+00  1.1467e+02 -3.2762e+03 -9.0618e+02 
 7.2862e+00  1.1467e+02 -3.4861e+03 -2.2091e+03 
 7.2901e+00  1.1467e+02  1.6974e+03 -5.1160e+03 
 7.2940e+00  1.1467e+02  5.6792e+03 -1.0718e+04 
 7.2979e+00  1.1467e+02  3.8475e+03 -1.9915e+04 
 7.3018e+00  1.1467e+02 -3.2712e+03 -3.2571e+04 
 7.3057e+00  1.1467e+02 -1.5005e+04 -4.6734e+04 
 7.3096e+00  1.1467e+02 -2.9428e+04 -5.8721e+04 
 7.3135e+00  1.1467e+02 -3.9128e+04 -6.4491e+04 
 7.3174e+00  1.1467e+02 -4.7128e+04 -6.1821e+04 
 7.3213e+00  1.1467e+02 -5.3171e+04 -5.1762e+04 
 7.3252e+00  1.1467e+02 -4.6314e+04 -3.7928e+04 
 7.3291e+00  1.1467e+02 -3.0512e+04 -2.4364e+04 
 7.3330e+00  1.1467e+02 -1.2510e+04 -1.3753e+04 
 7.3369e+00  1.1467e+02  1.5813e+03 -6.8604e+03 
 7.3408e+00  1.1467e+02  7.6360e+03 -3.0659e+03 
 7.3447e+00  1.1467e+02  7.8352e+02 -1.2711e+03 
 7.3486e+00  1.1467e+02 -8.4112e+03 -5.3032e+02 
 7.3525e+00  1.1467e+02 -1.7993e+04 -2.5567e+02 
 7.3564e+00  1.1467e+02 -2.7519e+04 -1.5767e+02 
  
 7.2628e+00  1.1472e+02 -8.8433e+03 -1.1578e+02 
 7.2667e+00  1.1472e+02 -5.1589e+03 -1.3707e+02 
 7.2706e+00  1.1472e+02 -5.0915e+03 -1.7361e+02 
 7.2745e+00  1.1472e+02 -6.0650e+03 -2.5785e+02 
 7.2784e+00  1.1472e+02 -3.5163e+03 -4.8943e+02 
 7.2823e+00  1.1472e+02  4.8380e+03 -1.1306e+03 
 7.2862e+00  1.1472e+02  1.7280e+04 -2.7561e+03 
 7.2901e+00  1.1472e+02  2.3211e+04 -6.3829e+03 
 7.2940e+00  1.1472e+02  1.5535e+04 -1.3372e+04 
 7.2979e+00  1.1472e+02 -4.7079e+03 -2.4847e+04 
 7.3018e+00  1.1472e+02 -3.1277e+04 -4.0637e+04 
 7.3057e+00  1.1472e+02 -5.6619e+04 -5.8306e+04 
 7.3096e+00  1.1472e+02 -7.9210e+04 -7.3261e+04 
 7.3135e+00  1.1472e+02 -9.0688e+04 -8.0460e+04 
 7.3174e+00  1.1472e+02 -8.8421e+04 -7.7129e+04 
 7.3213e+00  1.1472e+02 -7.9161e+04 -6.4580e+04 
 7.3252e+00  1.1472e+02 -5.9393e+04 -4.7320e+04 
 7.3291e+00  1.1472e+02 -3.4954e+04 -3.0397e+04 
 7.3330e+00  1.1472e+02 -1.4116e+04 -1.7159e+04 
 7.3369e+00  1.1472e+02 -1.6208e+03 -8.5593e+03 
 7.3408e+00  1.1472e+02  1.4217e+03 -3.8251e+03 
 7.3447e+00  1.1472e+02 -7.2055e+03 -1.5859e+03 
 7.3486e+00  1.1472e+02 -1.2194e+04 -6.6164e+02 
 7.3525e+00  1.1472e+02 -1.6026e+04 -3.1898e+02 
 7.3564e+00  1.1472e+02 -2.0347e+04 -1.9671e+02 
 7.3603e+00  1.1472e+02 -2.2881e+04 -1.4815e+02 
 7.3642e+00  1.1472e+02 -2.1296e+04 -1.2289e+02 
  
 7.2511e+00  1.1477e+02 -2.8539e+04 -9.9397e+01 
 7.2550e+00  1.1477e+02 -2.8329e+04 -1.1235e+02 
 7.2589e+00  1.1477e+02 -2.5993e+04 -1.2806e+02 
 7.2628e+00  1.1477e+02 -2.3569e+04 -1.4776e+02 
 7.2667e+00  1.1477e+02 -2.1621e+04 -1.7491e+02 
 7.2706e+00  1.1477e+02 -1.9227e+04 -2.2155e+02 
 7.2745e+00  1.1477e+02 -1.4790e+04 -3.2904e+02 
 7.2784e+00  1.1477e+02 -4.0152e+03 -6.2457e+02 
 7.2823e+00  1.1477e+02  1.5813e+04 -1.4428e+03 
 7.2862e+00  1.1477e+02  3.7499e+04 -3.5172e+03 
 7.2901e+00  1.1477e+02  3.7406e+04 -8.1454e+03 
 7.2940e+00  1.1477e+02  1.2850e+04 -1.7064e+04 
 7.2979e+00  1.1477e+02 -2.9386e+04 -3.1708e+04 
 7.3018e+00  1.1477e+02 -7.9948e+04 -5.1857e+04 
 7.3057e+00  1.1477e+02 -1.2528e+05 -7.4406e+04 
 7.3096e+00  1.1477e+02 -1.6006e+05 -9.3491e+04 
 7.3135e+00  1.1477e+02 -1.7798e+05 -1.0268e+05 
 7.3174e+00  1.1477e+02 -1.6730e+05 -9.8427e+04 
 7.3213e+00  1.1477e+02 -1.3633e+05 -8.2412e+04 
 7.3252e+00  1.1477e+02 -9.7144e+04 -6.0387e+04 
 7.3291e+00  1.1477e+02 -5.8613e+04 -3.8790e+04 
 7.3330e+00  1.1477e+02 -3.0409e+04 -2.1897e+04 
 7.3369e+00  1.1477e+02 -1.5972e+04 -1.0923e+04 
 7.3408e+00  1.1477e+02 -1.2510e+04 -4.8813e+03 
 7.3447e+00  1.1477e+02 -1.3992e+04 -2.0238e+03 
 7.3486e+00  1.1477e+02 -1.1173e+04 -8.4433e+02 
 7.3525e+00  1.1477e+02 -7.1251e+03 -4.0706e+02 
 7.3564e+00  1.1477e+02 -3.9339e+03 -2.5102e+02 
 7.3603e+00  1.1477e+02 -2.4611e+03 -1.8906e+02 
 7.3642e+00  1.1477e+02 -2.5680e+03 -1.5682e+02 
 7.3681e+00  1.1477e+02 -3.0359e+03 -1.3494e+02 
 7.3720e+00  1.1477e+02 -2.7755e+03 -1.1793e+02 
 7.3759e+00  1.1477e+02 -1.9068e+03 -1.0403e+02 
  
 7.2472e+00  1.1482e+02 -2.2717e+04 -1.1189e+02 
 7.2511e+00  1.1482e+02 -3.1998e+04 -1.2561e+02 
 7.2550e+00  1.1482e+02 -3.8771e+04 -1.4198e+02 
 7.2589e+00  1.1482e+02 -4.2311e+04 -1.6183e+02 
 7.2628e+00  1.1482e+02 -4.3413e+04 -1.8672e+02 
 7.2667e+00  1.1482e+02 -4.1809e+04 -2.2103e+02 
 7.2706e+00  1.1482e+02 -3.7943e+04 -2.7997e+02 
 7.2745e+00  1.1482e+02 -2.9834e+04 -4.1581e+02 
