#
#       Peak Name  Overlap_group
#          50N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   109.081     7.247
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.0908320e+02  1.0926764e-04 
# w1(Hz)        2.0201524e+01  2.8690715e-02 
# g1            4.6846886e-01  4.2576512e-03 
# f02(ppm)      7.2468107e+00  1.3496907e-05 
# w2(Hz)        2.4650933e+01  3.4244981e-02 
# g2            4.9867774e-01  4.1416437e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    5.4025238e+04  1.2429843e+02
   3.000e+01    3.1119588e+04  9.5539450e+01
   2.000e+00    1.7603577e+04  8.3616735e+01
   2.800e+01    2.9664063e+04  9.4015970e+01
   4.000e+00    1.8269518e+04  8.4078954e+01
   2.600e+01    2.8756232e+04  9.3092330e+01
   6.000e+00    1.8821331e+04  8.4470779e+01
   2.400e+01    2.7524469e+04  9.1872683e+01
   8.000e+00    1.9712093e+04  8.5121043e+01
   2.200e+01    2.6091140e+04  9.0523352e+01
   1.000e+01    2.0346751e+04  8.5608572e+01
   2.000e+01    2.5448219e+04  8.9909637e+01
   1.200e+01    2.1064019e+04  8.6164804e+01
   1.800e+01    2.4110811e+04  8.8722247e+01
   1.400e+01    2.1863392e+04  8.6807015e+01
   1.600e+01    2.2767785e+04  8.7561926e+01
   2.800e+01    3.0269530e+04  9.4651476e+01
   1.200e+01    2.1587282e+04  8.6581180e+01
