#
#       Peak Name  Overlap_group
#          13N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   108.831     7.695
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.0883313e+02  4.7697382e-05 
# w1(Hz)        1.4140231e+01  1.0428865e-02 
# g1            1.1020553e+00  3.9191696e-03 
# f02(ppm)      7.6951841e+00  6.7356040e-06 
# w2(Hz)        1.9729208e+01  1.4457375e-02 
# g2            1.1153145e+00  3.9059825e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    8.6316133e+04  1.8592011e+02
   3.000e+01    6.7025800e+04  1.6576601e+02
   2.000e+00    6.2213057e+04  1.6120913e+02
   2.800e+01    6.6885075e+04  1.6563024e+02
   4.000e+00    6.2475716e+04  1.6145182e+02
   2.600e+01    6.6858401e+04  1.6560344e+02
   6.000e+00    6.3027106e+04  1.6196448e+02
   2.400e+01    6.6206361e+04  1.6497423e+02
   8.000e+00    6.3424784e+04  1.6233620e+02
   2.200e+01    6.5746160e+04  1.6453381e+02
   1.000e+01    6.3641234e+04  1.6253901e+02
   2.000e+01    6.5712732e+04  1.6450082e+02
   1.200e+01    6.3895252e+04  1.6277741e+02
   1.800e+01    6.5171658e+04  1.6398468e+02
   1.400e+01    6.4192142e+04  1.6305764e+02
   1.600e+01    6.4864644e+04  1.6369364e+02
   2.800e+01    6.6712721e+04  1.6546170e+02
   1.200e+01    6.3896075e+04  1.6277852e+02
