#
#       Peak Name  Overlap_group
#          18N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.691     8.124
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1768906e+02  6.4453311e-05 
# w1(Hz)        1.3473107e+01  1.3798851e-02 
# g1            1.2093962e+00  5.9832923e-03 
# f02(ppm)      8.1238599e+00  8.9682907e-06 
# w2(Hz)        1.8240199e+01  1.9383773e-02 
# g2            1.0639053e+00  5.4380544e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    1.0066915e+05  3.3353434e+02
   3.000e+01    8.7883582e+04  3.1479482e+02
   2.000e+00    8.6414369e+04  3.1273938e+02
   2.800e+01    8.7858475e+04  3.1475919e+02
   4.000e+00    8.6409832e+04  3.1273599e+02
   2.600e+01    8.7447208e+04  3.1418654e+02
   6.000e+00    8.6793254e+04  3.1326262e+02
   2.400e+01    8.7512161e+04  3.1427803e+02
   8.000e+00    8.6640948e+04  3.1306222e+02
   2.200e+01    8.7677239e+04  3.1450836e+02
   1.000e+01    8.6652075e+04  3.1307472e+02
   2.000e+01    8.7344947e+04  3.1404766e+02
   1.200e+01    8.6987253e+04  3.1354311e+02
   1.800e+01    8.7522174e+04  3.1429229e+02
   1.400e+01    8.6793007e+04  3.1325878e+02
   1.600e+01    8.7044008e+04  3.1361789e+02
   2.800e+01    8.8082498e+04  3.1508315e+02
   1.200e+01    8.6951402e+04  3.1348879e+02
