# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  3.65328e+06
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.1014e+00  1.1723e+02  1.1116e+06 -6.5081e+03 
 8.1053e+00  1.1723e+02  1.3216e+06 -1.6218e+04 
 8.1092e+00  1.1723e+02  1.6513e+06 -3.3161e+04 
 8.1131e+00  1.1723e+02  1.9120e+06 -5.6827e+04 
 8.1170e+00  1.1723e+02  1.9338e+06 -8.2215e+04 
 8.1209e+00  1.1723e+02  1.8024e+06 -1.0082e+05 
 8.1248e+00  1.1723e+02  1.5492e+06 -1.0522e+05 
 8.1287e+00  1.1723e+02  1.2675e+06 -9.3587e+04 
 8.1326e+00  1.1723e+02  9.4656e+05 -7.0714e+04 
 8.1365e+00  1.1723e+02  6.4903e+05 -4.5207e+04 
 8.1404e+00  1.1723e+02  4.4122e+05 -2.4336e+04 
 8.1443e+00  1.1723e+02  3.1525e+05 -1.0904e+04 
 8.1482e+00  1.1723e+02  2.3377e+05 -3.9172e+03 
  
 8.0819e+00  1.1727e+02  2.6784e+04  3.6934e+02 
 8.0858e+00  1.1727e+02  5.3304e+04  3.9625e+02 
 8.0897e+00  1.1727e+02  8.9868e+04  2.8715e+02 
 8.0936e+00  1.1727e+02  1.3082e+05 -3.3448e+02 
 8.0975e+00  1.1727e+02  1.9525e+05 -2.4499e+03 
 8.1014e+00  1.1727e+02  3.0436e+05 -8.0443e+03 
 8.1053e+00  1.1727e+02  3.0044e+05 -2.0046e+04 
 8.1092e+00  1.1727e+02  1.5686e+05 -4.0988e+04 
 8.1131e+00  1.1727e+02  1.6410e+05 -7.0241e+04 
 8.1170e+00  1.1727e+02  1.8173e+05 -1.0162e+05 
 8.1209e+00  1.1727e+02  2.5254e+05 -1.2461e+05 
 8.1248e+00  1.1727e+02  2.7975e+05 -1.3005e+05 
 8.1287e+00  1.1727e+02  2.7255e+05 -1.1568e+05 
 8.1326e+00  1.1727e+02  2.1660e+05 -8.7405e+04 
 8.1365e+00  1.1727e+02  1.6990e+05 -5.5878e+04 
 8.1404e+00  1.1727e+02  1.4848e+05 -3.0081e+04 
 8.1443e+00  1.1727e+02  1.3614e+05 -1.3478e+04 
 8.1482e+00  1.1727e+02  1.3276e+05 -4.8418e+03 
 8.1521e+00  1.1727e+02  1.3186e+05 -1.1824e+03 
 8.1560e+00  1.1727e+02  1.2501e+05  6.1104e+01 
 8.1599e+00  1.1727e+02  1.0582e+05  3.6939e+02 
 8.1638e+00  1.1727e+02  8.6322e+04  3.9037e+02 
 8.1677e+00  1.1727e+02  7.2921e+04  3.4683e+02 
  
 8.0741e+00  1.1732e+02 -5.8663e+03  3.4928e+02 
 8.0780e+00  1.1732e+02 -1.7210e+04  4.0564e+02 
 8.0819e+00  1.1732e+02 -1.5813e+04  4.6751e+02 
 8.0858e+00  1.1732e+02  2.1149e+02  5.0158e+02 
 8.0897e+00  1.1732e+02  1.2590e+04  3.6347e+02 
 8.0936e+00  1.1732e+02  1.1455e+04 -4.2338e+02 
 8.0975e+00  1.1732e+02  1.3228e+04 -3.1011e+03 
 8.1014e+00  1.1732e+02  8.2832e+04 -1.0182e+04 
 8.1053e+00  1.1732e+02  2.0867e+05 -2.5374e+04 
 8.1092e+00  1.1732e+02 -8.4910e+03 -5.1883e+04 
 8.1131e+00  1.1732e+02 -2.7016e+05 -8.8911e+04 
 8.1170e+00  1.1732e+02 -3.8740e+05 -1.2863e+05 
 8.1209e+00  1.1732e+02 -4.1453e+05 -1.5773e+05 
 8.1248e+00  1.1732e+02 -4.0706e+05 -1.6462e+05 
 8.1287e+00  1.1732e+02 -3.8052e+05 -1.4642e+05 
 8.1326e+00  1.1732e+02 -3.0788e+05 -1.1064e+05 
 8.1365e+00  1.1732e+02 -1.9106e+05 -7.0730e+04 
 8.1404e+00  1.1732e+02 -7.7153e+04 -3.8076e+04 
 8.1443e+00  1.1732e+02  4.8273e+03 -1.7061e+04 
 8.1482e+00  1.1732e+02  6.6129e+04 -6.1288e+03 
 8.1521e+00  1.1732e+02  6.7293e+04 -1.4966e+03 
 8.1560e+00  1.1732e+02  7.4188e+04  7.7345e+01 
 8.1599e+00  1.1732e+02  6.9675e+04  4.6757e+02 
 8.1638e+00  1.1732e+02  5.8191e+04  4.9413e+02 
 8.1677e+00  1.1732e+02  4.8848e+04  4.3901e+02 
 8.1716e+00  1.1732e+02  5.2294e+04  3.7826e+02 
 8.1755e+00  1.1732e+02  6.9265e+04  3.2649e+02 
  
 8.0624e+00  1.1737e+02 -1.6924e+03  3.0277e+02 
 8.0663e+00  1.1737e+02  2.6543e+03  3.4356e+02 
 8.0702e+00  1.1737e+02  9.2542e+02  3.9300e+02 
 8.0741e+00  1.1737e+02 -1.3692e+04  4.5343e+02 
 8.0780e+00  1.1737e+02 -3.4587e+04  5.2659e+02 
 8.0819e+00  1.1737e+02 -4.9958e+04  6.0692e+02 
 8.0858e+00  1.1737e+02 -6.2571e+04  6.5114e+02 
 8.0897e+00  1.1737e+02 -7.9465e+04  4.7185e+02 
 8.0936e+00  1.1737e+02 -1.0248e+05 -5.4963e+02 
 8.0975e+00  1.1737e+02 -1.3507e+05 -4.0258e+03 
