#
#       Peak Name  Overlap_group
#          65N-HN              0
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.400     8.046
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2139850e+02  6.6259064e-05 
# w1(Hz)        1.2976758e+01  1.3835404e-02 
# g1            1.3507446e+00  6.9432718e-03 
# f02(ppm)      8.0454537e+00  9.4870701e-06 
# w2(Hz)        1.7784780e+01  2.0917590e-02 
# g2            9.9927095e-01  5.9321334e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    9.8757347e+04  3.5928620e+02
   3.000e+01    8.5396585e+04  3.3621695e+02
   2.000e+00    8.2366840e+04  3.3132166e+02
   2.800e+01    8.5222629e+04  3.3591455e+02
   4.000e+00    8.2295180e+04  3.3119462e+02
   2.600e+01    8.5290101e+04  3.3602243e+02
   6.000e+00    8.2893340e+04  3.3216322e+02
   2.400e+01    8.4947531e+04  3.3549514e+02
   8.000e+00    8.3219480e+04  3.3268593e+02
   2.200e+01    8.4861306e+04  3.3534185e+02
   1.000e+01    8.3068242e+04  3.3243517e+02
   2.000e+01    8.4427951e+04  3.3463541e+02
   1.200e+01    8.3764137e+04  3.3355408e+02
   1.800e+01    8.4393196e+04  3.3457550e+02
   1.400e+01    8.3609005e+04  3.3331943e+02
   1.600e+01    8.3942950e+04  3.3384979e+02
   2.800e+01    8.5106838e+04  3.3574087e+02
   1.200e+01    8.3771413e+04  3.3356527e+02
