# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  9.87096e+05
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.6084e+00  1.1925e+02 -3.4831e+04 -1.8661e+04 
 8.6123e+00  1.1925e+02 -5.3441e+04 -3.2027e+04 
 8.6162e+00  1.1925e+02 -6.9085e+04 -5.1323e+04 
 8.6201e+00  1.1925e+02 -7.3494e+04 -7.4981e+04 
 8.6240e+00  1.1925e+02 -6.2382e+04 -9.8444e+04 
 8.6279e+00  1.1925e+02 -3.9800e+04 -1.1453e+05 
 8.6318e+00  1.1925e+02 -1.6975e+04 -1.1634e+05 
 8.6357e+00  1.1925e+02 -1.0995e+04 -1.0299e+05 
 8.6396e+00  1.1925e+02 -1.8367e+04 -8.0498e+04 
 8.6435e+00  1.1925e+02 -2.7317e+04 -5.6376e+04 
 8.6474e+00  1.1925e+02 -2.8048e+04 -3.5863e+04 
 8.6513e+00  1.1925e+02 -2.1196e+04 -2.1159e+04 
 8.6552e+00  1.1925e+02 -1.0198e+04 -1.2022e+04 
  
 8.5889e+00  1.1930e+02  1.1355e+03 -2.8347e+03 
 8.5928e+00  1.1930e+02  1.1735e+04 -3.5910e+03 
 8.5967e+00  1.1930e+02  2.4812e+04 -4.9609e+03 
 8.6006e+00  1.1930e+02  2.8492e+04 -7.6722e+03 
 8.6045e+00  1.1930e+02 -5.2739e+02 -1.3044e+04 
 8.6084e+00  1.1930e+02 -5.4216e+04 -2.2983e+04 
 8.6123e+00  1.1930e+02 -9.1866e+04 -3.9445e+04 
 8.6162e+00  1.1930e+02 -1.0753e+05 -6.3210e+04 
 8.6201e+00  1.1930e+02 -1.0278e+05 -9.2347e+04 
 8.6240e+00  1.1930e+02 -8.0910e+04 -1.2124e+05 
 8.6279e+00  1.1930e+02 -5.3324e+04 -1.4105e+05 
 8.6318e+00  1.1930e+02 -3.4716e+04 -1.4329e+05 
 8.6357e+00  1.1930e+02 -3.0602e+04 -1.2684e+05 
 8.6396e+00  1.1930e+02 -3.3224e+04 -9.9141e+04 
 8.6435e+00  1.1930e+02 -3.5969e+04 -6.9433e+04 
 8.6474e+00  1.1930e+02 -3.4616e+04 -4.4169e+04 
 8.6513e+00  1.1930e+02 -2.7723e+04 -2.6059e+04 
 8.6552e+00  1.1930e+02 -1.6665e+04 -1.4806e+04 
 8.6591e+00  1.1930e+02 -4.0886e+03 -8.5883e+03 
 8.6630e+00  1.1930e+02  8.2944e+03 -5.4173e+03 
 8.6669e+00  1.1930e+02  1.6587e+04 -3.8275e+03 
 8.6708e+00  1.1930e+02  1.8790e+04 -2.9730e+03 
 8.6747e+00  1.1930e+02  1.6959e+04 -2.4464e+03 
  
 8.5811e+00  1.1935e+02  1.8186e+04 -2.5263e+03 
 8.5850e+00  1.1935e+02  6.2661e+03 -2.9650e+03 
 8.5889e+00  1.1935e+02  6.5995e+03 -3.5723e+03 
 8.5928e+00  1.1935e+02  1.2555e+04 -4.5255e+03 
 8.5967e+00  1.1935e+02  2.3841e+04 -6.2518e+03 
 8.6006e+00  1.1935e+02  3.6312e+04 -9.6686e+03 
 8.6045e+00  1.1935e+02  2.9220e+04 -1.6438e+04 
 8.6084e+00  1.1935e+02 -3.2434e+04 -2.8963e+04 
 8.6123e+00  1.1935e+02 -1.0824e+05 -4.9709e+04 
 8.6162e+00  1.1935e+02 -1.5674e+05 -7.9658e+04 
 8.6201e+00  1.1935e+02 -1.7799e+05 -1.1638e+05 
 8.6240e+00  1.1935e+02 -1.7795e+05 -1.5279e+05 
 8.6279e+00  1.1935e+02 -1.6948e+05 -1.7776e+05 
 8.6318e+00  1.1935e+02 -1.6316e+05 -1.8058e+05 
 8.6357e+00  1.1935e+02 -1.4796e+05 -1.5985e+05 
 8.6396e+00  1.1935e+02 -1.2027e+05 -1.2494e+05 
 8.6435e+00  1.1935e+02 -8.8937e+04 -8.7501e+04 
 8.6474e+00  1.1935e+02 -6.3180e+04 -5.5663e+04 
 8.6513e+00  1.1935e+02 -4.1842e+04 -3.2840e+04 
 8.6552e+00  1.1935e+02 -2.3186e+04 -1.8658e+04 
 8.6591e+00  1.1935e+02 -1.0223e+04 -1.0823e+04 
 8.6630e+00  1.1935e+02 -3.2122e+03 -6.8269e+03 
 8.6669e+00  1.1935e+02  3.0757e+02 -4.8234e+03 
 8.6708e+00  1.1935e+02  3.5108e+03 -3.7466e+03 
 8.6747e+00  1.1935e+02  9.8702e+03 -3.0829e+03 
 8.6786e+00  1.1935e+02  1.6828e+04 -2.6148e+03 
 8.6825e+00  1.1935e+02  1.8711e+04 -2.2551e+03 
  
 8.5694e+00  1.1939e+02  4.0801e+04 -2.1747e+03 
 8.5733e+00  1.1939e+02  4.5090e+04 -2.4679e+03 
 8.5772e+00  1.1939e+02  4.6198e+04 -2.8241e+03 
 8.5811e+00  1.1939e+02  4.0367e+04 -3.2654e+03 
 8.5850e+00  1.1939e+02  4.0798e+04 -3.8324e+03 
 8.5889e+00  1.1939e+02  3.6607e+04 -4.6174e+03 
 8.5928e+00  1.1939e+02  3.5826e+04 -5.8495e+03 
 8.5967e+00  1.1939e+02  3.7130e+04 -8.0809e+03 
 8.6006e+00  1.1939e+02  3.9126e+04 -1.2497e+04 
 8.6045e+00  1.1939e+02  4.3307e+04 -2.1248e+04 
 8.6084e+00  1.1939e+02  8.1257e+03 -3.7437e+04 
 8.6123e+00  1.1939e+02 -8.0462e+04 -6.4253e+04 
 8.6162e+00  1.1939e+02 -1.6632e+05 -1.0296e+05 
 8.6201e+00  1.1939e+02 -2.3272e+05 -1.5043e+05 
 8.6240e+00  1.1939e+02 -2.7983e+05 -1.9750e+05 
 8.6279e+00  1.1939e+02 -3.1113e+05 -2.2976e+05 
 8.6318e+00  1.1939e+02 -3.2143e+05 -2.3341e+05 
 8.6357e+00  1.1939e+02 -2.9074e+05 -2.0662e+05 
 8.6396e+00  1.1939e+02 -2.2808e+05 -1.6149e+05 
 8.6435e+00  1.1939e+02 -1.5682e+05 -1.1310e+05 
 8.6474e+00  1.1939e+02 -9.9307e+04 -7.1948e+04 
 8.6513e+00  1.1939e+02 -5.8424e+04 -4.2448e+04 
 8.6552e+00  1.1939e+02 -3.1605e+04 -2.4117e+04 
 8.6591e+00  1.1939e+02 -1.9271e+04 -1.3990e+04 
 8.6630e+00  1.1939e+02 -1.7363e+04 -8.8243e+03 
 8.6669e+00  1.1939e+02 -1.5698e+04 -6.2346e+03 
 8.6708e+00  1.1939e+02 -8.1521e+03 -4.8428e+03 
 8.6747e+00  1.1939e+02  5.2213e+03 -3.9849e+03 
 8.6786e+00  1.1939e+02  1.8914e+04 -3.3799e+03 
 8.6825e+00  1.1939e+02  2.6144e+04 -2.9149e+03 
 8.6864e+00  1.1939e+02  2.1070e+04 -2.5419e+03 
 8.6903e+00  1.1939e+02  7.6092e+03 -2.2359e+03 
 8.6942e+00  1.1939e+02 -7.5963e+03 -1.9815e+03 
  
 8.5655e+00  1.1944e+02  3.5095e+04 -2.4936e+03 
 8.5694e+00  1.1944e+02  4.7167e+04 -2.8093e+03 
 8.5733e+00  1.1944e+02  6.6233e+04 -3.1881e+03 
