# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  1.76597e+06
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.5850e+00  1.1631e+02 -1.3503e+04 -5.8948e+03 
 8.5889e+00  1.1631e+02 -3.1478e+04 -1.7122e+04 
 8.5928e+00  1.1631e+02 -4.5681e+04 -3.8007e+04 
 8.5967e+00  1.1631e+02 -5.8598e+04 -6.8969e+04 
 8.6006e+00  1.1631e+02 -7.5255e+04 -1.0434e+05 
 8.6045e+00  1.1631e+02 -9.7139e+04 -1.3276e+05 
 8.6084e+00  1.1631e+02 -1.2222e+05 -1.4322e+05 
 8.6123e+00  1.1631e+02 -1.4348e+05 -1.3164e+05 
 8.6162e+00  1.1631e+02 -1.4505e+05 -1.0254e+05 
 8.6201e+00  1.1631e+02 -1.2299e+05 -6.7146e+04 
 8.6240e+00  1.1631e+02 -8.8422e+04 -3.6636e+04 
 8.6279e+00  1.1631e+02 -5.9894e+04 -1.6312e+04 
 8.6318e+00  1.1631e+02 -4.6747e+04 -5.5118e+03 
  
 8.5655e+00  1.1636e+02 -2.8228e+03  9.3931e+02 
 8.5694e+00  1.1636e+02  1.9272e+04  1.0810e+03 
 8.5733e+00  1.1636e+02  3.3889e+04  1.1270e+03 
 8.5772e+00  1.1636e+02  3.5781e+04  6.9681e+02 
 8.5811e+00  1.1636e+02  3.1588e+04 -1.2944e+03 
 8.5850e+00  1.1636e+02  2.9141e+02 -7.2355e+03 
 8.5889e+00  1.1636e+02 -2.7236e+04 -2.1016e+04 
 8.5928e+00  1.1636e+02 -5.3507e+04 -4.6652e+04 
 8.5967e+00  1.1636e+02 -8.0396e+04 -8.4655e+04 
 8.6006e+00  1.1636e+02 -1.0915e+05 -1.2808e+05 
 8.6045e+00  1.1636e+02 -1.3759e+05 -1.6295e+05 
 8.6084e+00  1.1636e+02 -1.6288e+05 -1.7580e+05 
 8.6123e+00  1.1636e+02 -1.8097e+05 -1.6157e+05 
 8.6162e+00  1.1636e+02 -1.7379e+05 -1.2586e+05 
 8.6201e+00  1.1636e+02 -1.4142e+05 -8.2418e+04 
 8.6240e+00  1.1636e+02 -9.9347e+04 -4.4969e+04 
 8.6279e+00  1.1636e+02 -6.6412e+04 -2.0022e+04 
 8.6318e+00  1.1636e+02 -5.1056e+04 -6.7653e+03 
 8.6357e+00  1.1636e+02 -4.0660e+04 -1.1186e+03 
 8.6396e+00  1.1636e+02 -1.5953e+04  7.4447e+02 
 8.6435e+00  1.1636e+02  1.5690e+04  1.1311e+03 
 8.6474e+00  1.1636e+02  4.9298e+04  1.0743e+03 
 8.6513e+00  1.1636e+02  9.4598e+04  9.3168e+02 
  
 8.5577e+00  1.1641e+02 -3.8766e+04  8.6759e+02 
 8.5616e+00  1.1641e+02 -3.0774e+04  1.0087e+03 
 8.5655e+00  1.1641e+02 -1.3509e+04  1.1790e+03 
 8.5694e+00  1.1641e+02  1.0274e+04  1.3568e+03 
 8.5733e+00  1.1641e+02  3.0737e+04  1.4145e+03 
 8.5772e+00  1.1641e+02  3.9116e+04  8.7459e+02 
 8.5811e+00  1.1641e+02  3.7863e+04 -1.6246e+03 
 8.5850e+00  1.1641e+02  2.0601e+04 -9.0814e+03 
 8.5889e+00  1.1641e+02 -2.7860e+04 -2.6378e+04 
 8.5928e+00  1.1641e+02 -8.7766e+04 -5.8554e+04 
 8.5967e+00  1.1641e+02 -1.5944e+05 -1.0625e+05 
 8.6006e+00  1.1641e+02 -2.3262e+05 -1.6075e+05 
 8.6045e+00  1.1641e+02 -2.9100e+05 -2.0453e+05 
 8.6084e+00  1.1641e+02 -3.1948e+05 -2.2065e+05 
 8.6123e+00  1.1641e+02 -3.1202e+05 -2.0280e+05 
 8.6162e+00  1.1641e+02 -2.6408e+05 -1.5797e+05 
 8.6201e+00  1.1641e+02 -1.9153e+05 -1.0344e+05 
 8.6240e+00  1.1641e+02 -1.1980e+05 -5.6441e+04 
 8.6279e+00  1.1641e+02 -6.7279e+04 -2.5130e+04 
 8.6318e+00  1.1641e+02 -3.7142e+04 -8.4914e+03 
 8.6357e+00  1.1641e+02 -1.5127e+04 -1.4040e+03 
 8.6396e+00  1.1641e+02  5.4587e+03  9.3441e+02 
 8.6435e+00  1.1641e+02  2.6122e+04  1.4196e+03 
 8.6474e+00  1.1641e+02  5.6066e+04  1.3484e+03 
 8.6513e+00  1.1641e+02  7.9495e+04  1.1694e+03 
 8.6552e+00  1.1641e+02  1.0100e+05  1.0005e+03 
 8.6591e+00  1.1641e+02  1.5242e+05  8.6094e+02 
  
 8.5460e+00  1.1645e+02 -3.8402e+04  7.4924e+02 
 8.5499e+00  1.1645e+02 -4.1546e+04  8.4892e+02 
 8.5538e+00  1.1645e+02 -4.1786e+04  9.6955e+02 
