#
#       Peak Name  Overlap_group
#          57N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.000     6.620
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2200029e+02  6.9617102e-05 
# w1(Hz)        1.4211162e+01  1.4859740e-02 
# g1            1.2473244e+00  6.2872602e-03 
# f02(ppm)      6.6169420e+00  2.4067534e-05 
# w2(Hz)        4.2273046e+01  7.0003266e-02 
# g2            2.2178850e-01  3.9707951e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.1612694e+04  1.0302557e+02
   3.000e+01    2.7144300e+04  9.7192546e+01
   2.000e+00    2.7221168e+04  9.7290606e+01
   2.800e+01    2.6963177e+04  9.6969309e+01
   4.000e+00    2.7301165e+04  9.7391687e+01
   2.600e+01    2.7079758e+04  9.7114952e+01
   6.000e+00    2.6940181e+04  9.6942488e+01
   2.400e+01    2.7002364e+04  9.7017347e+01
   8.000e+00    2.6747122e+04  9.6702694e+01
   2.200e+01    2.7205411e+04  9.7270822e+01
   1.000e+01    2.6948609e+04  9.6951892e+01
   2.000e+01    2.7251460e+04  9.7326253e+01
   1.200e+01    2.6990086e+04  9.7003647e+01
   1.800e+01    2.6849583e+04  9.6830276e+01
   1.400e+01    2.7413124e+04  9.7528772e+01
   1.600e+01    2.6882063e+04  9.6868963e+01
   2.800e+01    2.7003350e+04  9.7021234e+01
   1.200e+01    2.7160039e+04  9.7213938e+01
