# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  3.97145e+06
# Free Parameters:           24
# Data Points    :        12798
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.7308e+00  1.2711e+02 -2.3367e+03  1.9995e+03 
 7.7347e+00  1.2711e+02  2.3834e+03 -1.3310e+04 
 7.7386e+00  1.2711e+02  2.1911e+04 -4.8277e+04 
 7.7425e+00  1.2711e+02  3.0310e+04 -1.0964e+05 
 7.7464e+00  1.2711e+02  1.7151e+04 -1.9224e+05 
 7.7503e+00  1.2711e+02 -2.4726e+04 -2.7322e+05 
 7.7542e+00  1.2711e+02 -8.7735e+04 -3.2262e+05 
 7.7581e+00  1.2711e+02 -1.4886e+05 -3.2419e+05 
 7.7620e+00  1.2711e+02 -1.7770e+05 -2.7752e+05 
 7.7659e+00  1.2711e+02 -1.6625e+05 -1.9769e+05 
 7.7698e+00  1.2711e+02 -1.2209e+05 -1.1435e+05 
 7.7737e+00  1.2711e+02 -6.6463e+04 -5.1323e+04 
 7.7776e+00  1.2711e+02 -1.9766e+04 -1.4827e+04 
  
 7.7113e+00  1.2715e+02  2.5892e+03  5.5985e+03 
 7.7152e+00  1.2715e+02 -4.2982e+03  6.6047e+03 
 7.7191e+00  1.2715e+02 -1.3193e+04  7.7765e+03 
 7.7230e+00  1.2715e+02 -1.8870e+04  8.7746e+03 
 7.7269e+00  1.2715e+02 -1.9695e+04  8.2517e+03 
 7.7308e+00  1.2715e+02 -1.4954e+04  2.4560e+03 
 7.7347e+00  1.2715e+02 -1.1710e+04 -1.6348e+04 
 7.7386e+00  1.2715e+02 -6.5001e+03 -5.9297e+04 
 7.7425e+00  1.2715e+02 -1.5323e+04 -1.3467e+05 
 7.7464e+00  1.2715e+02 -4.5373e+04 -2.3613e+05 
 7.7503e+00  1.2715e+02 -9.7613e+04 -3.3558e+05 
 7.7542e+00  1.2715e+02 -1.5756e+05 -3.9627e+05 
 7.7581e+00  1.2715e+02 -2.0959e+05 -3.9819e+05 
 7.7620e+00  1.2715e+02 -2.2129e+05 -3.4087e+05 
 7.7659e+00  1.2715e+02 -1.8986e+05 -2.4282e+05 
 7.7698e+00  1.2715e+02 -1.3028e+05 -1.4045e+05 
 7.7737e+00  1.2715e+02 -6.3530e+04 -6.3038e+04 
 7.7776e+00  1.2715e+02 -9.4856e+03 -1.8211e+04 
 7.7815e+00  1.2715e+02  2.6166e+04  1.7632e+03 
 7.7854e+00  1.2715e+02  5.1174e+04  8.1010e+03 
 7.7893e+00  1.2715e+02  5.6773e+04  8.8098e+03 
 7.7932e+00  1.2715e+02  5.6766e+04  7.8510e+03 
 7.7971e+00  1.2715e+02  5.0776e+04  6.6745e+03 
  
 7.7035e+00  1.2720e+02  3.2416e+04  5.1957e+03 
 7.7074e+00  1.2720e+02  1.0510e+04  6.0149e+03 
 7.7113e+00  1.2720e+02 -3.2201e+03  7.0345e+03 
 7.7152e+00  1.2720e+02 -9.1410e+03  8.2989e+03 
 7.7191e+00  1.2720e+02 -1.6320e+04  9.7712e+03 
 7.7230e+00  1.2720e+02 -2.2082e+04  1.1025e+04 
 7.7269e+00  1.2720e+02 -2.3707e+04  1.0368e+04 
 7.7308e+00  1.2720e+02 -2.3286e+04  3.0860e+03 
 7.7347e+00  1.2720e+02 -2.5856e+04 -2.0541e+04 
 7.7386e+00  1.2720e+02 -7.1749e+04 -7.4507e+04 
 7.7425e+00  1.2720e+02 -1.4240e+05 -1.6921e+05 
 7.7464e+00  1.2720e+02 -2.3883e+05 -2.9669e+05 
 7.7503e+00  1.2720e+02 -3.3900e+05 -4.2166e+05 
 7.7542e+00  1.2720e+02 -4.0905e+05 -4.9791e+05 
 7.7581e+00  1.2720e+02 -4.3320e+05 -5.0033e+05 
 7.7620e+00  1.2720e+02 -3.8906e+05 -4.2830e+05 
 7.7659e+00  1.2720e+02 -2.9207e+05 -3.0510e+05 
 7.7698e+00  1.2720e+02 -1.7791e+05 -1.7648e+05 
