#       NCYC               I           I_err
           0    9.114460e+07    4.944226e+05
          26    7.952893e+07    4.944226e+05
          -1    7.897764e+07    4.944226e+05
           1    7.921142e+07    4.944226e+05
           0    9.038083e+07    4.944226e+05
           2    7.872406e+07    4.944226e+05
           6    7.919556e+07    4.944226e+05
           8    8.022107e+07    4.944226e+05
          12    7.908095e+07    4.944226e+05
           4    7.919594e+07    4.944226e+05
          20    7.825331e+07    4.944226e+05
           0    9.063519e+07    4.944226e+05
          16    7.878805e+07    4.944226e+05
           6    7.923748e+07    4.944226e+05
          22    7.878732e+07    4.944226e+05
          14    7.992401e+07    4.944226e+05
          24    7.947995e+07    4.944226e+05
          10    7.911166e+07    4.944226e+05
          18    7.842682e+07    4.944226e+05
          16    7.903914e+07    4.944226e+05
           0    9.056236e+07    4.944226e+05
           3    7.944489e+07    4.944226e+05
          29    7.835388e+07    4.944226e+05
           7    7.932274e+07    4.944226e+05
           9    7.893710e+07    4.944226e+05
           9    7.885320e+07    4.944226e+05
          11    7.922162e+07    4.944226e+05
          25    7.905786e+07    4.944226e+05
          13    7.884588e+07    4.944226e+05
           0    9.067614e+07    4.944226e+05
          15    7.924470e+07    4.944226e+05
          17    7.870581e+07    4.944226e+05
          -1    7.889562e+07    4.944226e+05
           0    9.205190e+07    4.944226e+05
           1    7.858336e+07    4.944226e+05
           3    7.980297e+07    4.944226e+05
