#       NCYC               I           I_err
           0    6.252388e+07    5.204219e+05
          26    5.391999e+07    5.204219e+05
          -1    5.256043e+07    5.204219e+05
           1    5.312180e+07    5.204219e+05
           0    6.365320e+07    5.204219e+05
           2    5.293272e+07    5.204219e+05
           6    5.321122e+07    5.204219e+05
           8    5.362461e+07    5.204219e+05
          12    5.423057e+07    5.204219e+05
           4    5.377871e+07    5.204219e+05
          20    5.351851e+07    5.204219e+05
           0    6.305063e+07    5.204219e+05
          16    5.380633e+07    5.204219e+05
           6    5.338722e+07    5.204219e+05
          22    5.295143e+07    5.204219e+05
          14    5.371961e+07    5.204219e+05
          24    5.361170e+07    5.204219e+05
          10    5.412909e+07    5.204219e+05
          18    5.375489e+07    5.204219e+05
          16    5.377955e+07    5.204219e+05
           0    6.310697e+07    5.204219e+05
           3    5.364409e+07    5.204219e+05
          29    5.394250e+07    5.204219e+05
           7    5.439597e+07    5.204219e+05
           9    5.425779e+07    5.204219e+05
           9    5.350415e+07    5.204219e+05
          11    5.256758e+07    5.204219e+05
          25    5.421692e+07    5.204219e+05
          13    5.358383e+07    5.204219e+05
           0    6.275905e+07    5.204219e+05
          15    5.344628e+07    5.204219e+05
          17    5.411667e+07    5.204219e+05
          -1    5.223333e+07    5.204219e+05
           0    6.181192e+07    5.204219e+05
           1    5.149238e+07    5.204219e+05
           3    5.299662e+07    5.204219e+05
