#       NCYC               I           I_err
           0    1.511468e+08    6.078410e+05
          26    1.270007e+08    6.078410e+05
          -1    1.236235e+08    6.078410e+05
           1    1.250562e+08    6.078410e+05
           0    1.510586e+08    6.078410e+05
           2    1.253478e+08    6.078410e+05
           6    1.254164e+08    6.078410e+05
           8    1.270269e+08    6.078410e+05
          12    1.267632e+08    6.078410e+05
           4    1.271498e+08    6.078410e+05
          20    1.256268e+08    6.078410e+05
           0    1.506135e+08    6.078410e+05
          16    1.256771e+08    6.078410e+05
           6    1.269804e+08    6.078410e+05
          22    1.270260e+08    6.078410e+05
          14    1.264985e+08    6.078410e+05
          24    1.264341e+08    6.078410e+05
          10    1.277804e+08    6.078410e+05
          18    1.272588e+08    6.078410e+05
          16    1.255389e+08    6.078410e+05
           0    1.501153e+08    6.078410e+05
           3    1.270927e+08    6.078410e+05
          29    1.271646e+08    6.078410e+05
           7    1.272824e+08    6.078410e+05
           9    1.278096e+08    6.078410e+05
           9    1.273131e+08    6.078410e+05
          11    1.274854e+08    6.078410e+05
          25    1.270081e+08    6.078410e+05
          13    1.273993e+08    6.078410e+05
           0    1.508858e+08    6.078410e+05
          15    1.258239e+08    6.078410e+05
          17    1.278911e+08    6.078410e+05
          -1    1.228480e+08    6.078410e+05
           0    1.516814e+08    6.078410e+05
           1    1.250109e+08    6.078410e+05
           3    1.250301e+08    6.078410e+05
