#       NCYC               I           I_err
           0    9.121632e+07    4.796023e+05
          26    8.070846e+07    4.796023e+05
          -1    7.880906e+07    4.796023e+05
           1    7.919656e+07    4.796023e+05
           0    9.114165e+07    4.796023e+05
           2    7.947921e+07    4.796023e+05
           6    8.054436e+07    4.796023e+05
           8    7.924050e+07    4.796023e+05
          12    7.913622e+07    4.796023e+05
           4    7.946033e+07    4.796023e+05
          20    7.945772e+07    4.796023e+05
           0    9.095694e+07    4.796023e+05
          16    7.890140e+07    4.796023e+05
           6    7.925652e+07    4.796023e+05
          22    7.991965e+07    4.796023e+05
          14    7.934762e+07    4.796023e+05
          24    7.973788e+07    4.796023e+05
          10    7.903353e+07    4.796023e+05
          18    7.947897e+07    4.796023e+05
          16    8.037429e+07    4.796023e+05
           0    8.999304e+07    4.796023e+05
           3    7.969100e+07    4.796023e+05
          29    8.041579e+07    4.796023e+05
           7    7.949126e+07    4.796023e+05
           9    7.977431e+07    4.796023e+05
           9    7.962213e+07    4.796023e+05
          11    7.989340e+07    4.796023e+05
          25    7.983835e+07    4.796023e+05
          13    7.983713e+07    4.796023e+05
           0    9.050621e+07    4.796023e+05
          15    7.999404e+07    4.796023e+05
          17    7.907889e+07    4.796023e+05
          -1    7.919469e+07    4.796023e+05
           0    9.073421e+07    4.796023e+05
           1    7.970420e+07    4.796023e+05
           3    8.028011e+07    4.796023e+05
