#       NCYC               I           I_err
           0    1.296529e+08    4.566867e+05
          26    1.079458e+08    4.566867e+05
          -1    1.048583e+08    4.566867e+05
           1    1.058265e+08    4.566867e+05
           0    1.298092e+08    4.566867e+05
           2    1.062713e+08    4.566867e+05
           6    1.061090e+08    4.566867e+05
           8    1.073196e+08    4.566867e+05
          12    1.073145e+08    4.566867e+05
           4    1.069223e+08    4.566867e+05
          20    1.076926e+08    4.566867e+05
           0    1.296328e+08    4.566867e+05
          16    1.053200e+08    4.566867e+05
           6    1.078025e+08    4.566867e+05
          22    1.068419e+08    4.566867e+05
          14    1.066783e+08    4.566867e+05
          24    1.073203e+08    4.566867e+05
          10    1.072649e+08    4.566867e+05
          18    1.068718e+08    4.566867e+05
          16    1.072516e+08    4.566867e+05
           0    1.298369e+08    4.566867e+05
           3    1.062651e+08    4.566867e+05
          29    1.076607e+08    4.566867e+05
           7    1.069400e+08    4.566867e+05
           9    1.079624e+08    4.566867e+05
           9    1.063855e+08    4.566867e+05
          11    1.068949e+08    4.566867e+05
          25    1.073143e+08    4.566867e+05
          13    1.077684e+08    4.566867e+05
           0    1.289328e+08    4.566867e+05
          15    1.080219e+08    4.566867e+05
          17    1.054904e+08    4.566867e+05
          -1    1.056297e+08    4.566867e+05
           0    1.299787e+08    4.566867e+05
           1    1.061479e+08    4.566867e+05
           3    1.065776e+08    4.566867e+05
