#       NCYC               I           I_err
           0    1.146955e+08    5.257651e+05
          26    9.872639e+07    5.257651e+05
          -1    9.486575e+07    5.257651e+05
           1    9.677875e+07    5.257651e+05
           0    1.156535e+08    5.257651e+05
           2    9.780354e+07    5.257651e+05
           6    9.830494e+07    5.257651e+05
           8    9.748130e+07    5.257651e+05
          12    9.796514e+07    5.257651e+05
           4    9.726749e+07    5.257651e+05
          20    9.718862e+07    5.257651e+05
           0    1.157009e+08    5.257651e+05
          16    9.600564e+07    5.257651e+05
           6    9.887545e+07    5.257651e+05
          22    9.761282e+07    5.257651e+05
          14    9.804650e+07    5.257651e+05
          24    9.874578e+07    5.257651e+05
          10    9.881563e+07    5.257651e+05
          18    9.778176e+07    5.257651e+05
          16    9.738063e+07    5.257651e+05
           0    1.154800e+08    5.257651e+05
           3    9.681131e+07    5.257651e+05
          29    9.834844e+07    5.257651e+05
           7    9.778700e+07    5.257651e+05
           9    9.801043e+07    5.257651e+05
           9    9.735057e+07    5.257651e+05
          11    9.711580e+07    5.257651e+05
          25    9.784227e+07    5.257651e+05
          13    9.807112e+07    5.257651e+05
           0    1.162086e+08    5.257651e+05
          15    9.756964e+07    5.257651e+05
          17    9.797879e+07    5.257651e+05
          -1    9.483127e+07    5.257651e+05
           0    1.156944e+08    5.257651e+05
           1    9.621720e+07    5.257651e+05
           3    9.756379e+07    5.257651e+05
