#       NCYC               I           I_err
           0    1.071692e+08    5.111018e+05
          26    6.917424e+07    5.111018e+05
          -1    6.846200e+07    5.111018e+05
           1    6.640919e+07    5.111018e+05
           0    1.069887e+08    5.111018e+05
           2    6.824967e+07    5.111018e+05
           6    6.743181e+07    5.111018e+05
           8    6.824908e+07    5.111018e+05
          12    6.752358e+07    5.111018e+05
           4    6.719945e+07    5.111018e+05
          20    6.815052e+07    5.111018e+05
           0    1.052214e+08    5.111018e+05
          16    6.783574e+07    5.111018e+05
           6    6.688670e+07    5.111018e+05
          22    6.783860e+07    5.111018e+05
          14    6.718119e+07    5.111018e+05
          24    6.852665e+07    5.111018e+05
          10    6.769966e+07    5.111018e+05
          18    6.745045e+07    5.111018e+05
          16    6.758200e+07    5.111018e+05
           0    1.065680e+08    5.111018e+05
           3    6.609871e+07    5.111018e+05
          29    7.016243e+07    5.111018e+05
           7    6.627139e+07    5.111018e+05
           9    6.762374e+07    5.111018e+05
           9    6.748424e+07    5.111018e+05
          11    6.773953e+07    5.111018e+05
          25    6.869689e+07    5.111018e+05
          13    6.768746e+07    5.111018e+05
           0    1.062551e+08    5.111018e+05
          15    6.828975e+07    5.111018e+05
          17    6.765448e+07    5.111018e+05
          -1    6.720110e+07    5.111018e+05
           0    1.062352e+08    5.111018e+05
           1    6.718205e+07    5.111018e+05
           3    6.711859e+07    5.111018e+05
