#       NCYC               I           I_err
           0    1.042736e+08    4.697390e+05
          26    9.112878e+07    4.697390e+05
          -1    9.030650e+07    4.697390e+05
           1    9.073391e+07    4.697390e+05
           0    1.040357e+08    4.697390e+05
           2    9.074887e+07    4.697390e+05
           6    9.192141e+07    4.697390e+05
           8    9.203964e+07    4.697390e+05
          12    9.163450e+07    4.697390e+05
           4    9.127676e+07    4.697390e+05
          20    9.148930e+07    4.697390e+05
           0    1.040172e+08    4.697390e+05
          16    9.123602e+07    4.697390e+05
           6    9.233680e+07    4.697390e+05
          22    9.236296e+07    4.697390e+05
          14    9.192298e+07    4.697390e+05
          24    9.175063e+07    4.697390e+05
          10    9.091319e+07    4.697390e+05
          18    9.159861e+07    4.697390e+05
          16    9.192622e+07    4.697390e+05
           0    1.045313e+08    4.697390e+05
           3    9.209250e+07    4.697390e+05
          29    9.103238e+07    4.697390e+05
           7    9.092101e+07    4.697390e+05
           9    9.189018e+07    4.697390e+05
           9    9.133338e+07    4.697390e+05
          11    9.186981e+07    4.697390e+05
          25    9.248236e+07    4.697390e+05
          13    9.163766e+07    4.697390e+05
           0    1.035599e+08    4.697390e+05
          15    9.212477e+07    4.697390e+05
          17    9.140155e+07    4.697390e+05
          -1    9.116273e+07    4.697390e+05
           0    1.048314e+08    4.697390e+05
           1    9.063581e+07    4.697390e+05
           3    9.108212e+07    4.697390e+05
