#       NCYC               I           I_err
           0    1.218102e+08    5.314802e+05
          26    8.485687e+07    5.314802e+05
          -1    7.626415e+07    5.314802e+05
           1    7.810153e+07    5.314802e+05
           0    1.214778e+08    5.314802e+05
           2    7.771087e+07    5.314802e+05
           6    7.658453e+07    5.314802e+05
           8    7.753277e+07    5.314802e+05
          12    7.973482e+07    5.314802e+05
           4    7.709385e+07    5.314802e+05
          20    8.336471e+07    5.314802e+05
           0    1.214794e+08    5.314802e+05
          16    8.108052e+07    5.314802e+05
           6    7.772883e+07    5.314802e+05
          22    8.383878e+07    5.314802e+05
          14    7.958490e+07    5.314802e+05
          24    8.377991e+07    5.314802e+05
          10    7.748708e+07    5.314802e+05
          18    8.165258e+07    5.314802e+05
          16    8.121951e+07    5.314802e+05
           0    1.201932e+08    5.314802e+05
           3    7.711195e+07    5.314802e+05
          29    8.498551e+07    5.314802e+05
           7    7.797808e+07    5.314802e+05
           9    7.664049e+07    5.314802e+05
           9    7.750627e+07    5.314802e+05
          11    7.789403e+07    5.314802e+05
          25    8.424372e+07    5.314802e+05
          13    7.955517e+07    5.314802e+05
           0    1.221362e+08    5.314802e+05
          15    8.050737e+07    5.314802e+05
          17    8.168516e+07    5.314802e+05
          -1    7.649633e+07    5.314802e+05
           0    1.218021e+08    5.314802e+05
           1    7.679514e+07    5.314802e+05
           3    7.759293e+07    5.314802e+05
