#       NCYC               I           I_err
           0    8.329628e+07    4.798387e+05
          26    7.428055e+07    4.798387e+05
          -1    7.247846e+07    4.798387e+05
           1    7.203647e+07    4.798387e+05
           0    8.356294e+07    4.798387e+05
           2    7.176271e+07    4.798387e+05
           6    7.378191e+07    4.798387e+05
           8    7.327361e+07    4.798387e+05
          12    7.251027e+07    4.798387e+05
           4    7.346715e+07    4.798387e+05
          20    7.390457e+07    4.798387e+05
           0    8.360924e+07    4.798387e+05
          16    7.256571e+07    4.798387e+05
           6    7.332641e+07    4.798387e+05
          22    7.229698e+07    4.798387e+05
          14    7.322743e+07    4.798387e+05
          24    7.357516e+07    4.798387e+05
          10    7.344576e+07    4.798387e+05
          18    7.377626e+07    4.798387e+05
          16    7.397583e+07    4.798387e+05
           0    8.365559e+07    4.798387e+05
           3    7.231569e+07    4.798387e+05
          29    7.387299e+07    4.798387e+05
           7    7.273779e+07    4.798387e+05
           9    7.402238e+07    4.798387e+05
           9    7.386896e+07    4.798387e+05
          11    7.408700e+07    4.798387e+05
          25    7.418303e+07    4.798387e+05
          13    7.384425e+07    4.798387e+05
           0    8.399794e+07    4.798387e+05
          15    7.304413e+07    4.798387e+05
          17    7.288386e+07    4.798387e+05
          -1    7.288146e+07    4.798387e+05
           0    8.343756e+07    4.798387e+05
           1    7.259264e+07    4.798387e+05
           3    7.307084e+07    4.798387e+05
