#       NCYC               I           I_err
           0    8.172808e+07    4.912063e+05
          26    6.736459e+07    4.912063e+05
          -1    6.631455e+07    4.912063e+05
           1    6.669564e+07    4.912063e+05
           0    8.161583e+07    4.912063e+05
           2    6.697766e+07    4.912063e+05
           6    6.718054e+07    4.912063e+05
           8    6.817931e+07    4.912063e+05
          12    6.750898e+07    4.912063e+05
           4    6.767277e+07    4.912063e+05
          20    6.844173e+07    4.912063e+05
           0    8.129628e+07    4.912063e+05
          16    6.780113e+07    4.912063e+05
           6    6.663932e+07    4.912063e+05
          22    6.748305e+07    4.912063e+05
          14    6.806665e+07    4.912063e+05
          24    6.727906e+07    4.912063e+05
          10    6.714619e+07    4.912063e+05
          18    6.845514e+07    4.912063e+05
          16    6.854792e+07    4.912063e+05
           0    8.100057e+07    4.912063e+05
           3    6.649930e+07    4.912063e+05
          29    6.780260e+07    4.912063e+05
           7    6.740563e+07    4.912063e+05
           9    6.796044e+07    4.912063e+05
           9    6.731796e+07    4.912063e+05
          11    6.765365e+07    4.912063e+05
          25    6.715440e+07    4.912063e+05
          13    6.760280e+07    4.912063e+05
           0    8.168425e+07    4.912063e+05
          15    6.785985e+07    4.912063e+05
          17    6.650943e+07    4.912063e+05
          -1    6.640214e+07    4.912063e+05
           0    8.209784e+07    4.912063e+05
           1    6.657218e+07    4.912063e+05
           3    6.696133e+07    4.912063e+05
