#       NCYC               I           I_err
           0    1.453478e+08    4.846190e+05
          26    1.254791e+08    4.846190e+05
          -1    1.236617e+08    4.846190e+05
           1    1.254672e+08    4.846190e+05
           0    1.466352e+08    4.846190e+05
           2    1.245118e+08    4.846190e+05
           6    1.244697e+08    4.846190e+05
           8    1.250011e+08    4.846190e+05
          12    1.250801e+08    4.846190e+05
           4    1.250663e+08    4.846190e+05
          20    1.254040e+08    4.846190e+05
           0    1.466980e+08    4.846190e+05
          16    1.248569e+08    4.846190e+05
           6    1.243030e+08    4.846190e+05
          22    1.245061e+08    4.846190e+05
          14    1.264122e+08    4.846190e+05
          24    1.253551e+08    4.846190e+05
          10    1.247292e+08    4.846190e+05
          18    1.239255e+08    4.846190e+05
          16    1.256472e+08    4.846190e+05
           0    1.461626e+08    4.846190e+05
           3    1.242152e+08    4.846190e+05
          29    1.248948e+08    4.846190e+05
           7    1.251160e+08    4.846190e+05
           9    1.261947e+08    4.846190e+05
           9    1.243784e+08    4.846190e+05
          11    1.244895e+08    4.846190e+05
          25    1.239171e+08    4.846190e+05
          13    1.245150e+08    4.846190e+05
           0    1.459404e+08    4.846190e+05
          15    1.244074e+08    4.846190e+05
          17    1.246158e+08    4.846190e+05
          -1    1.244981e+08    4.846190e+05
           0    1.467030e+08    4.846190e+05
           1    1.244327e+08    4.846190e+05
           3    1.255341e+08    4.846190e+05
