#       NCYC               I           I_err
           0    5.359088e+07    5.103145e+05
          26    4.701098e+07    5.103145e+05
          -1    4.560507e+07    5.103145e+05
           1    4.638141e+07    5.103145e+05
           0    5.472895e+07    5.103145e+05
           2    4.777748e+07    5.103145e+05
           6    4.809102e+07    5.103145e+05
           8    4.809713e+07    5.103145e+05
          12    4.767209e+07    5.103145e+05
           4    4.682553e+07    5.103145e+05
          20    4.749424e+07    5.103145e+05
           0    5.458858e+07    5.103145e+05
          16    4.743244e+07    5.103145e+05
           6    4.725679e+07    5.103145e+05
          22    4.730876e+07    5.103145e+05
          14    4.739652e+07    5.103145e+05
          24    4.676818e+07    5.103145e+05
          10    4.759439e+07    5.103145e+05
          18    4.679020e+07    5.103145e+05
          16    4.715634e+07    5.103145e+05
           0    5.494798e+07    5.103145e+05
           3    4.637378e+07    5.103145e+05
          29    4.667670e+07    5.103145e+05
           7    4.703257e+07    5.103145e+05
           9    4.764473e+07    5.103145e+05
           9    4.777859e+07    5.103145e+05
          11    4.698728e+07    5.103145e+05
          25    4.665783e+07    5.103145e+05
          13    4.648993e+07    5.103145e+05
           0    5.442090e+07    5.103145e+05
          15    4.711484e+07    5.103145e+05
          17    4.708631e+07    5.103145e+05
          -1    4.553154e+07    5.103145e+05
           0    5.488476e+07    5.103145e+05
           1    4.735453e+07    5.103145e+05
           3    4.649641e+07    5.103145e+05
