#       NCYC               I           I_err
           0    9.312715e+07    5.144517e+05
          26    7.982746e+07    5.144517e+05
          -1    7.888971e+07    5.144517e+05
           1    7.898435e+07    5.144517e+05
           0    9.391135e+07    5.144517e+05
           2    7.851564e+07    5.144517e+05
           6    7.984175e+07    5.144517e+05
           8    7.968671e+07    5.144517e+05
          12    8.002937e+07    5.144517e+05
           4    7.995095e+07    5.144517e+05
          20    7.927411e+07    5.144517e+05
           0    9.411748e+07    5.144517e+05
          16    7.995071e+07    5.144517e+05
           6    7.914950e+07    5.144517e+05
          22    7.956867e+07    5.144517e+05
          14    7.957781e+07    5.144517e+05
          24    7.990944e+07    5.144517e+05
          10    8.036616e+07    5.144517e+05
          18    7.921535e+07    5.144517e+05
          16    7.931639e+07    5.144517e+05
           0    9.363274e+07    5.144517e+05
           3    7.869378e+07    5.144517e+05
          29    7.972078e+07    5.144517e+05
           7    7.999793e+07    5.144517e+05
           9    7.957204e+07    5.144517e+05
           9    7.988209e+07    5.144517e+05
          11    8.018790e+07    5.144517e+05
          25    8.080382e+07    5.144517e+05
          13    7.957325e+07    5.144517e+05
           0    9.318874e+07    5.144517e+05
          15    7.995686e+07    5.144517e+05
          17    8.065973e+07    5.144517e+05
          -1    7.949466e+07    5.144517e+05
           0    9.275000e+07    5.144517e+05
           1    7.910052e+07    5.144517e+05
           3    7.968588e+07    5.144517e+05
