#       NCYC               I           I_err
           0    5.187456e-08    1.733902e+19
          26    4.125404e-08    1.733902e+19
          -1    4.071694e-08    1.733902e+19
           1    4.106890e-08    1.733902e+19
           0    5.209267e-08    1.733902e+19
           2    4.073194e-08    1.733902e+19
           6    4.076859e-08    1.733902e+19
           8    4.081630e-08    1.733902e+19
          12    4.104845e-08    1.733902e+19
           4    4.093423e-08    1.733902e+19
          20    4.099827e-08    1.733902e+19
           0    5.206388e-08    1.733902e+19
          16    4.070268e-08    1.733902e+19
           6    4.078094e-08    1.733902e+19
          22    4.104472e-08    1.733902e+19
          14    4.096299e-08    1.733902e+19
          24    4.130500e-08    1.733902e+19
          10    4.099719e-08    1.733902e+19
          18    4.090023e-08    1.733902e+19
          16    4.104021e-08    1.733902e+19
           0    5.198716e-08    1.733902e+19
           3    4.072540e-08    1.733902e+19
          29    4.122399e-08    1.733902e+19
           7    4.076699e-08    1.733902e+19
           9    4.086560e-08    1.733902e+19
           9    4.093125e-08    1.733902e+19
          11    4.085654e-08    1.733902e+19
          25    4.113582e-08    1.733902e+19
          13    4.098297e-08    1.733902e+19
           0    5.195582e-08    1.733902e+19
          15    4.093779e-08    1.733902e+19
          17    4.071844e-08    1.733902e+19
          -1    4.069394e-08    1.733902e+19
           0    5.197724e-08    1.733902e+19
           1    4.071931e-08    1.733902e+19
           3    4.069435e-08    1.733902e+19
