#       NCYC               I           I_err
           0    5.999877e+07    5.547705e+05
          26    5.204412e+07    5.547705e+05
          -1    4.878837e+07    5.547705e+05
           1    5.080350e+07    5.547705e+05
           0    6.025269e+07    5.547705e+05
           2    5.129635e+07    5.547705e+05
           6    5.229239e+07    5.547705e+05
           8    5.273171e+07    5.547705e+05
          12    5.148013e+07    5.547705e+05
           4    5.268033e+07    5.547705e+05
          20    5.224769e+07    5.547705e+05
           0    5.977317e+07    5.547705e+05
          16    5.168332e+07    5.547705e+05
           6    5.260652e+07    5.547705e+05
          22    5.232083e+07    5.547705e+05
          14    5.307616e+07    5.547705e+05
          24    5.240522e+07    5.547705e+05
          10    5.138791e+07    5.547705e+05
          18    5.192480e+07    5.547705e+05
          16    5.054056e+07    5.547705e+05
           0    6.082322e+07    5.547705e+05
           3    5.169300e+07    5.547705e+05
          29    5.251465e+07    5.547705e+05
           7    5.140030e+07    5.547705e+05
           9    5.243167e+07    5.547705e+05
           9    5.137178e+07    5.547705e+05
          11    5.208163e+07    5.547705e+05
          25    5.235234e+07    5.547705e+05
          13    5.189205e+07    5.547705e+05
           0    6.009515e+07    5.547705e+05
          15    5.201121e+07    5.547705e+05
          17    5.231782e+07    5.547705e+05
          -1    4.945515e+07    5.547705e+05
           0    5.998824e+07    5.547705e+05
           1    5.099836e+07    5.547705e+05
           3    5.205602e+07    5.547705e+05
