#       NCYC               I           I_err
           0    8.985315e+07    5.008202e+05
          26    7.583192e+07    5.008202e+05
          -1    7.419646e+07    5.008202e+05
           1    7.407933e+07    5.008202e+05
           0    8.897581e+07    5.008202e+05
           2    7.509900e+07    5.008202e+05
           6    7.504443e+07    5.008202e+05
           8    7.530611e+07    5.008202e+05
          12    7.566960e+07    5.008202e+05
           4    7.565443e+07    5.008202e+05
          20    7.623140e+07    5.008202e+05
           0    8.986960e+07    5.008202e+05
          16    7.554810e+07    5.008202e+05
           6    7.508458e+07    5.008202e+05
          22    7.517798e+07    5.008202e+05
          14    7.571527e+07    5.008202e+05
          24    7.644044e+07    5.008202e+05
          10    7.464843e+07    5.008202e+05
          18    7.509424e+07    5.008202e+05
          16    7.533165e+07    5.008202e+05
           0    8.876815e+07    5.008202e+05
           3    7.403536e+07    5.008202e+05
          29    7.544239e+07    5.008202e+05
           7    7.476198e+07    5.008202e+05
           9    7.569642e+07    5.008202e+05
           9    7.604337e+07    5.008202e+05
          11    7.521400e+07    5.008202e+05
          25    7.527163e+07    5.008202e+05
          13    7.634528e+07    5.008202e+05
           0    8.945496e+07    5.008202e+05
          15    7.617248e+07    5.008202e+05
          17    7.494981e+07    5.008202e+05
          -1    7.456992e+07    5.008202e+05
           0    8.950516e+07    5.008202e+05
           1    7.452993e+07    5.008202e+05
           3    7.466285e+07    5.008202e+05
