#       NCYC               I           I_err
           0    1.232540e+08    4.383503e+05
          26    1.119602e+08    4.383503e+05
          -1    1.106168e+08    4.383503e+05
           1    1.114444e+08    4.383503e+05
           0    1.237100e+08    4.383503e+05
           2    1.113929e+08    4.383503e+05
           6    1.109151e+08    4.383503e+05
           8    1.112963e+08    4.383503e+05
          12    1.116018e+08    4.383503e+05
           4    1.113402e+08    4.383503e+05
          20    1.115189e+08    4.383503e+05
           0    1.232148e+08    4.383503e+05
          16    1.107834e+08    4.383503e+05
           6    1.112956e+08    4.383503e+05
          22    1.108971e+08    4.383503e+05
          14    1.118906e+08    4.383503e+05
          24    1.113225e+08    4.383503e+05
          10    1.110052e+08    4.383503e+05
          18    1.098088e+08    4.383503e+05
          16    1.116469e+08    4.383503e+05
           0    1.229387e+08    4.383503e+05
           3    1.114547e+08    4.383503e+05
          29    1.123790e+08    4.383503e+05
           7    1.114024e+08    4.383503e+05
           9    1.109232e+08    4.383503e+05
           9    1.118317e+08    4.383503e+05
          11    1.121106e+08    4.383503e+05
          25    1.118505e+08    4.383503e+05
          13    1.110127e+08    4.383503e+05
           0    1.229733e+08    4.383503e+05
          15    1.111372e+08    4.383503e+05
          17    1.111305e+08    4.383503e+05
          -1    1.104651e+08    4.383503e+05
           0    1.235253e+08    4.383503e+05
           1    1.117764e+08    4.383503e+05
           3    1.112730e+08    4.383503e+05
