#       NCYC               I           I_err
           0    7.130813e+07    4.894179e+05
          26    6.110935e+07    4.894179e+05
          -1    6.102543e+07    4.894179e+05
           1    6.065320e+07    4.894179e+05
           0    7.270620e+07    4.894179e+05
           2    6.074573e+07    4.894179e+05
           6    6.019431e+07    4.894179e+05
           8    6.028422e+07    4.894179e+05
          12    6.071669e+07    4.894179e+05
           4    6.101767e+07    4.894179e+05
          20    6.078119e+07    4.894179e+05
           0    7.119478e+07    4.894179e+05
          16    6.142169e+07    4.894179e+05
           6    6.053403e+07    4.894179e+05
          22    6.148174e+07    4.894179e+05
          14    6.168654e+07    4.894179e+05
          24    6.052738e+07    4.894179e+05
          10    6.126226e+07    4.894179e+05
          18    6.004438e+07    4.894179e+05
          16    6.170171e+07    4.894179e+05
           0    7.197752e+07    4.894179e+05
           3    6.032147e+07    4.894179e+05
          29    6.175677e+07    4.894179e+05
           7    6.045601e+07    4.894179e+05
           9    6.147915e+07    4.894179e+05
           9    6.079098e+07    4.894179e+05
          11    6.114045e+07    4.894179e+05
          25    6.160006e+07    4.894179e+05
          13    6.129888e+07    4.894179e+05
           0    7.220769e+07    4.894179e+05
          15    6.050653e+07    4.894179e+05
          17    6.083519e+07    4.894179e+05
          -1    6.021414e+07    4.894179e+05
           0    7.197657e+07    4.894179e+05
           1    5.968542e+07    4.894179e+05
           3    6.037723e+07    4.894179e+05
