#       NCYC               I           I_err
           0    8.374009e+07    4.729554e+05
          26    7.133137e+07    4.729554e+05
          -1    6.872070e+07    4.729554e+05
           1    7.119323e+07    4.729554e+05
           0    8.342151e+07    4.729554e+05
           2    7.123156e+07    4.729554e+05
           6    7.077400e+07    4.729554e+05
           8    7.206116e+07    4.729554e+05
          12    7.204111e+07    4.729554e+05
           4    7.125299e+07    4.729554e+05
          20    7.238882e+07    4.729554e+05
           0    8.276380e+07    4.729554e+05
          16    7.109661e+07    4.729554e+05
           6    7.221886e+07    4.729554e+05
          22    7.092052e+07    4.729554e+05
          14    7.061217e+07    4.729554e+05
          24    7.191575e+07    4.729554e+05
          10    7.171344e+07    4.729554e+05
          18    7.100057e+07    4.729554e+05
          16    7.154740e+07    4.729554e+05
           0    8.215590e+07    4.729554e+05
           3    7.139570e+07    4.729554e+05
          29    7.129184e+07    4.729554e+05
           7    7.180458e+07    4.729554e+05
           9    7.171952e+07    4.729554e+05
           9    7.191679e+07    4.729554e+05
          11    7.130005e+07    4.729554e+05
          25    7.193335e+07    4.729554e+05
          13    7.175358e+07    4.729554e+05
           0    8.323485e+07    4.729554e+05
          15    7.188686e+07    4.729554e+05
          17    7.082035e+07    4.729554e+05
          -1    6.868155e+07    4.729554e+05
           0    8.269963e+07    4.729554e+05
           1    7.013214e+07    4.729554e+05
           3    7.122526e+07    4.729554e+05
