#       NCYC               I           I_err
           0    7.036324e+07    5.036417e+05
          26    5.804064e+07    5.036417e+05
          -1    5.751403e+07    5.036417e+05
           1    5.834557e+07    5.036417e+05
           0    7.021732e+07    5.036417e+05
           2    5.779460e+07    5.036417e+05
           6    5.825094e+07    5.036417e+05
           8    5.866672e+07    5.036417e+05
          12    5.852044e+07    5.036417e+05
           4    5.869913e+07    5.036417e+05
          20    5.903452e+07    5.036417e+05
           0    6.969843e+07    5.036417e+05
          16    5.967962e+07    5.036417e+05
           6    5.856553e+07    5.036417e+05
          22    6.012265e+07    5.036417e+05
          14    5.857217e+07    5.036417e+05
          24    5.820099e+07    5.036417e+05
          10    5.862311e+07    5.036417e+05
          18    5.802479e+07    5.036417e+05
          16    5.942161e+07    5.036417e+05
           0    7.146841e+07    5.036417e+05
           3    5.878256e+07    5.036417e+05
          29    5.904912e+07    5.036417e+05
           7    5.821277e+07    5.036417e+05
           9    5.867717e+07    5.036417e+05
           9    5.859312e+07    5.036417e+05
          11    5.871006e+07    5.036417e+05
          25    5.834272e+07    5.036417e+05
          13    5.829946e+07    5.036417e+05
           0    6.946081e+07    5.036417e+05
          15    5.781306e+07    5.036417e+05
          17    5.931209e+07    5.036417e+05
          -1    5.813812e+07    5.036417e+05
           0    7.030212e+07    5.036417e+05
           1    5.781697e+07    5.036417e+05
           3    5.820691e+07    5.036417e+05
