#       NCYC               I           I_err
           0    1.253904e+08    4.685914e+05
          26    1.001560e+08    4.685914e+05
          -1    8.411916e+07    4.685914e+05
           1    8.524289e+07    4.685914e+05
           0    1.254760e+08    4.685914e+05
           2    8.850878e+07    4.685914e+05
           6    9.734673e+07    4.685914e+05
           8    9.903090e+07    4.685914e+05
          12    1.000542e+08    4.685914e+05
           4    9.546198e+07    4.685914e+05
          20    1.004489e+08    4.685914e+05
           0    1.256261e+08    4.685914e+05
          16    9.937763e+07    4.685914e+05
           6    9.913255e+07    4.685914e+05
          22    9.971066e+07    4.685914e+05
          14    1.004923e+08    4.685914e+05
          24    1.008155e+08    4.685914e+05
          10    9.900277e+07    4.685914e+05
          18    9.886788e+07    4.685914e+05
          16    9.970863e+07    4.685914e+05
           0    1.255863e+08    4.685914e+05
           3    9.307445e+07    4.685914e+05
          29    1.009226e+08    4.685914e+05
           7    9.876655e+07    4.685914e+05
           9    9.931092e+07    4.685914e+05
           9    9.819294e+07    4.685914e+05
          11    9.924095e+07    4.685914e+05
          25    1.005844e+08    4.685914e+05
          13    1.009339e+08    4.685914e+05
           0    1.261467e+08    4.685914e+05
          15    9.975101e+07    4.685914e+05
          17    9.791604e+07    4.685914e+05
          -1    8.455324e+07    4.685914e+05
           0    1.256180e+08    4.685914e+05
           1    8.455357e+07    4.685914e+05
           3    9.334362e+07    4.685914e+05
