#       NCYC               I           I_err
           0    9.073943e+07    5.079359e+05
          26    6.677483e+07    5.079359e+05
          -1    5.815028e+07    5.079359e+05
           1    5.814003e+07    5.079359e+05
           0    8.961572e+07    5.079359e+05
           2    5.846428e+07    5.079359e+05
           6    5.857635e+07    5.079359e+05
           8    6.047365e+07    5.079359e+05
          12    6.238525e+07    5.079359e+05
           4    5.869757e+07    5.079359e+05
          20    6.451648e+07    5.079359e+05
           0    9.024166e+07    5.079359e+05
          16    6.399069e+07    5.079359e+05
           6    5.798362e+07    5.079359e+05
          22    6.574159e+07    5.079359e+05
          14    6.421634e+07    5.079359e+05
          24    6.523786e+07    5.079359e+05
          10    6.083301e+07    5.079359e+05
          18    6.545468e+07    5.079359e+05
          16    6.409214e+07    5.079359e+05
           0    8.931820e+07    5.079359e+05
           3    5.800755e+07    5.079359e+05
          29    6.657329e+07    5.079359e+05
           7    5.923128e+07    5.079359e+05
           9    5.979291e+07    5.079359e+05
           9    6.095825e+07    5.079359e+05
          11    6.200216e+07    5.079359e+05
          25    6.666030e+07    5.079359e+05
          13    6.321962e+07    5.079359e+05
           0    9.102517e+07    5.079359e+05
          15    6.386225e+07    5.079359e+05
          17    6.445415e+07    5.079359e+05
          -1    5.705493e+07    5.079359e+05
           0    8.997495e+07    5.079359e+05
           1    5.728667e+07    5.079359e+05
           3    5.790164e+07    5.079359e+05
