#       NCYC               I           I_err
           0    1.330999e+08    5.446671e+05
          26    1.073223e+08    5.446671e+05
          -1    1.048869e+08    5.446671e+05
           1    1.054788e+08    5.446671e+05
           0    1.312178e+08    5.446671e+05
           2    1.063452e+08    5.446671e+05
           6    1.068101e+08    5.446671e+05
           8    1.065291e+08    5.446671e+05
          12    1.062251e+08    5.446671e+05
           4    1.073002e+08    5.446671e+05
          20    1.078618e+08    5.446671e+05
           0    1.326135e+08    5.446671e+05
          16    1.075266e+08    5.446671e+05
           6    1.058131e+08    5.446671e+05
          22    1.058361e+08    5.446671e+05
          14    1.070779e+08    5.446671e+05
          24    1.081930e+08    5.446671e+05
          10    1.056804e+08    5.446671e+05
          18    1.061051e+08    5.446671e+05
          16    1.067405e+08    5.446671e+05
           0    1.304992e+08    5.446671e+05
           3    1.054710e+08    5.446671e+05
          29    1.067747e+08    5.446671e+05
           7    1.063609e+08    5.446671e+05
           9    1.065693e+08    5.446671e+05
           9    1.068304e+08    5.446671e+05
          11    1.054735e+08    5.446671e+05
          25    1.070127e+08    5.446671e+05
          13    1.069988e+08    5.446671e+05
           0    1.313154e+08    5.446671e+05
          15    1.082121e+08    5.446671e+05
          17    1.074413e+08    5.446671e+05
          -1    1.035162e+08    5.446671e+05
           0    1.317537e+08    5.446671e+05
           1    1.050500e+08    5.446671e+05
           3    1.060908e+08    5.446671e+05
