#       NCYC               I           I_err
           0    5.256150e+07    5.211495e+05
          26    4.660897e+07    5.211495e+05
          -1    4.452136e+07    5.211495e+05
           1    4.473184e+07    5.211495e+05
           0    5.137436e+07    5.211495e+05
           2    4.553933e+07    5.211495e+05
           6    4.505155e+07    5.211495e+05
           8    4.683504e+07    5.211495e+05
          12    4.613793e+07    5.211495e+05
           4    4.504369e+07    5.211495e+05
          20    4.529951e+07    5.211495e+05
           0    5.109828e+07    5.211495e+05
          16    4.528528e+07    5.211495e+05
           6    4.495323e+07    5.211495e+05
          22    4.523288e+07    5.211495e+05
          14    4.528359e+07    5.211495e+05
          24    4.439841e+07    5.211495e+05
          10    4.386799e+07    5.211495e+05
          18    4.371239e+07    5.211495e+05
          16    4.479244e+07    5.211495e+05
           0    5.082058e+07    5.211495e+05
           3    4.340042e+07    5.211495e+05
          29    4.558325e+07    5.211495e+05
           7    4.484270e+07    5.211495e+05
           9    4.455228e+07    5.211495e+05
           9    4.460716e+07    5.211495e+05
          11    4.441519e+07    5.211495e+05
          25    4.500338e+07    5.211495e+05
          13    4.537756e+07    5.211495e+05
           0    5.131107e+07    5.211495e+05
          15    4.456282e+07    5.211495e+05
          17    4.409881e+07    5.211495e+05
          -1    4.275632e+07    5.211495e+05
           0    5.234733e+07    5.211495e+05
           1    4.385517e+07    5.211495e+05
           3    4.678754e+07    5.211495e+05
