#       NCYC               I           I_err
           0    1.137599e+08    5.666243e+05
          26    9.593035e+07    5.666243e+05
          -1    9.221960e+07    5.666243e+05
           1    9.355538e+07    5.666243e+05
           0    1.133128e+08    5.666243e+05
           2    9.344380e+07    5.666243e+05
           6    9.518154e+07    5.666243e+05
           8    9.540179e+07    5.666243e+05
          12    9.544430e+07    5.666243e+05
           4    9.513355e+07    5.666243e+05
          20    9.485334e+07    5.666243e+05
           0    1.122892e+08    5.666243e+05
          16    9.457371e+07    5.666243e+05
           6    9.570428e+07    5.666243e+05
          22    9.572577e+07    5.666243e+05
          14    9.536853e+07    5.666243e+05
          24    9.554529e+07    5.666243e+05
          10    9.380611e+07    5.666243e+05
          18    9.423624e+07    5.666243e+05
          16    9.484432e+07    5.666243e+05
           0    1.134881e+08    5.666243e+05
           3    9.433045e+07    5.666243e+05
          29    9.476482e+07    5.666243e+05
           7    9.575131e+07    5.666243e+05
           9    9.487729e+07    5.666243e+05
           9    9.524140e+07    5.666243e+05
          11    9.647804e+07    5.666243e+05
          25    9.485236e+07    5.666243e+05
          13    9.506528e+07    5.666243e+05
           0    1.134188e+08    5.666243e+05
          15    9.476769e+07    5.666243e+05
          17    9.425799e+07    5.666243e+05
          -1    9.348788e+07    5.666243e+05
           0    1.139656e+08    5.666243e+05
           1    9.323797e+07    5.666243e+05
           3    9.538981e+07    5.666243e+05
