#       NCYC               I           I_err
           0    1.410795e+08    5.430036e+05
          26    1.151007e+08    5.430036e+05
          -1    1.127740e+08    5.430036e+05
           1    1.134023e+08    5.430036e+05
           0    1.415322e+08    5.430036e+05
           2    1.141469e+08    5.430036e+05
           6    1.139139e+08    5.430036e+05
           8    1.136861e+08    5.430036e+05
          12    1.140780e+08    5.430036e+05
           4    1.143232e+08    5.430036e+05
          20    1.146321e+08    5.430036e+05
           0    1.405471e+08    5.430036e+05
          16    1.143783e+08    5.430036e+05
           6    1.144599e+08    5.430036e+05
          22    1.150660e+08    5.430036e+05
          14    1.150042e+08    5.430036e+05
          24    1.142414e+08    5.430036e+05
          10    1.136401e+08    5.430036e+05
          18    1.124322e+08    5.430036e+05
          16    1.142535e+08    5.430036e+05
           0    1.403807e+08    5.430036e+05
           3    1.142692e+08    5.430036e+05
          29    1.136842e+08    5.430036e+05
           7    1.145133e+08    5.430036e+05
           9    1.147839e+08    5.430036e+05
           9    1.142043e+08    5.430036e+05
          11    1.148251e+08    5.430036e+05
          25    1.139418e+08    5.430036e+05
          13    1.150270e+08    5.430036e+05
           0    1.417577e+08    5.430036e+05
          15    1.149336e+08    5.430036e+05
          17    1.147735e+08    5.430036e+05
          -1    1.126980e+08    5.430036e+05
           0    1.398715e+08    5.430036e+05
           1    1.128917e+08    5.430036e+05
           3    1.145008e+08    5.430036e+05
