#       NCYC               I           I_err
           0    1.095564e+08    5.100843e+05
          26    9.563410e+07    5.100843e+05
          -1    9.106609e+07    5.100843e+05
           1    9.338999e+07    5.100843e+05
           0    1.089253e+08    5.100843e+05
           2    9.378865e+07    5.100843e+05
           6    9.563803e+07    5.100843e+05
           8    9.598719e+07    5.100843e+05
          12    9.545272e+07    5.100843e+05
           4    9.566830e+07    5.100843e+05
          20    9.470661e+07    5.100843e+05
           0    1.080638e+08    5.100843e+05
          16    9.416291e+07    5.100843e+05
           6    9.470139e+07    5.100843e+05
          22    9.551895e+07    5.100843e+05
          14    9.459370e+07    5.100843e+05
          24    9.503904e+07    5.100843e+05
          10    9.494757e+07    5.100843e+05
          18    9.572108e+07    5.100843e+05
          16    9.553335e+07    5.100843e+05
           0    1.090578e+08    5.100843e+05
           3    9.501769e+07    5.100843e+05
          29    9.615724e+07    5.100843e+05
           7    9.507041e+07    5.100843e+05
           9    9.541783e+07    5.100843e+05
           9    9.516358e+07    5.100843e+05
          11    9.533749e+07    5.100843e+05
          25    9.467800e+07    5.100843e+05
          13    9.523212e+07    5.100843e+05
           0    1.095521e+08    5.100843e+05
          15    9.483868e+07    5.100843e+05
          17    9.527485e+07    5.100843e+05
          -1    8.963988e+07    5.100843e+05
           0    1.101335e+08    5.100843e+05
           1    9.361479e+07    5.100843e+05
           3    9.516198e+07    5.100843e+05
