#       NCYC               I           I_err
           0    7.277751e+07    4.807916e+05
          26    6.072156e+07    4.807916e+05
          -1    6.093032e+07    4.807916e+05
           1    6.014409e+07    4.807916e+05
           0    7.187993e+07    4.807916e+05
           2    6.004093e+07    4.807916e+05
           6    6.105769e+07    4.807916e+05
           8    6.109018e+07    4.807916e+05
          12    6.184194e+07    4.807916e+05
           4    6.128470e+07    4.807916e+05
          20    6.084324e+07    4.807916e+05
           0    7.216341e+07    4.807916e+05
          16    6.032001e+07    4.807916e+05
           6    6.080783e+07    4.807916e+05
          22    6.194717e+07    4.807916e+05
          14    6.041930e+07    4.807916e+05
          24    6.075672e+07    4.807916e+05
          10    6.186177e+07    4.807916e+05
          18    6.040606e+07    4.807916e+05
          16    6.076809e+07    4.807916e+05
           0    7.154449e+07    4.807916e+05
           3    6.059128e+07    4.807916e+05
          29    6.068235e+07    4.807916e+05
           7    6.131012e+07    4.807916e+05
           9    5.995862e+07    4.807916e+05
           9    6.009785e+07    4.807916e+05
          11    6.155119e+07    4.807916e+05
          25    6.188860e+07    4.807916e+05
          13    6.058589e+07    4.807916e+05
           0    7.153906e+07    4.807916e+05
          15    5.999235e+07    4.807916e+05
          17    6.104694e+07    4.807916e+05
          -1    5.986839e+07    4.807916e+05
           0    7.202639e+07    4.807916e+05
           1    5.915852e+07    4.807916e+05
           3    6.084545e+07    4.807916e+05
