#       NCYC               I           I_err
           0    9.966771e+07    5.093691e+05
          26    7.864400e+07    5.093691e+05
          -1    6.622626e+07    5.093691e+05
           1    6.694785e+07    5.093691e+05
           0    9.853762e+07    5.093691e+05
           2    6.671606e+07    5.093691e+05
           6    7.393928e+07    5.093691e+05
           8    7.497509e+07    5.093691e+05
          12    7.706751e+07    5.093691e+05
           4    6.832247e+07    5.093691e+05
          20    7.835961e+07    5.093691e+05
           0    9.826089e+07    5.093691e+05
          16    7.599397e+07    5.093691e+05
           6    7.200362e+07    5.093691e+05
          22    7.829393e+07    5.093691e+05
          14    7.735327e+07    5.093691e+05
          24    7.829853e+07    5.093691e+05
          10    7.540505e+07    5.093691e+05
          18    7.729691e+07    5.093691e+05
          16    7.703092e+07    5.093691e+05
           0    9.868105e+07    5.093691e+05
           3    6.612781e+07    5.093691e+05
          29    7.895973e+07    5.093691e+05
           7    7.344470e+07    5.093691e+05
           9    7.488414e+07    5.093691e+05
           9    7.597690e+07    5.093691e+05
          11    7.574566e+07    5.093691e+05
          25    7.831779e+07    5.093691e+05
          13    7.657727e+07    5.093691e+05
           0    9.935545e+07    5.093691e+05
          15    7.710333e+07    5.093691e+05
          17    7.773875e+07    5.093691e+05
          -1    6.484284e+07    5.093691e+05
           0    9.898164e+07    5.093691e+05
           1    6.727164e+07    5.093691e+05
           3    6.684458e+07    5.093691e+05
