#       NCYC               I           I_err
           0    8.474254e+07    5.130382e+05
          26    7.120921e+07    5.130382e+05
          -1    7.033338e+07    5.130382e+05
           1    7.139410e+07    5.130382e+05
           0    8.442468e+07    5.130382e+05
           2    7.189859e+07    5.130382e+05
           6    7.166419e+07    5.130382e+05
           8    7.189484e+07    5.130382e+05
          12    7.137132e+07    5.130382e+05
           4    7.178553e+07    5.130382e+05
          20    7.155384e+07    5.130382e+05
           0    8.427689e+07    5.130382e+05
          16    7.116746e+07    5.130382e+05
           6    7.208621e+07    5.130382e+05
          22    7.190370e+07    5.130382e+05
          14    7.235488e+07    5.130382e+05
          24    7.206086e+07    5.130382e+05
          10    7.210531e+07    5.130382e+05
          18    7.149912e+07    5.130382e+05
          16    7.229891e+07    5.130382e+05
           0    8.375789e+07    5.130382e+05
           3    7.206929e+07    5.130382e+05
          29    7.219916e+07    5.130382e+05
           7    7.150361e+07    5.130382e+05
           9    7.221614e+07    5.130382e+05
           9    7.081720e+07    5.130382e+05
          11    7.156439e+07    5.130382e+05
          25    7.254944e+07    5.130382e+05
          13    7.113260e+07    5.130382e+05
           0    8.461893e+07    5.130382e+05
          15    7.198350e+07    5.130382e+05
          17    7.227516e+07    5.130382e+05
          -1    7.152927e+07    5.130382e+05
           0    8.502044e+07    5.130382e+05
           1    7.119203e+07    5.130382e+05
           3    7.169860e+07    5.130382e+05
