#       NCYC               I           I_err
           0    6.628749e+07    5.198882e+05
          26    5.843664e+07    5.198882e+05
          -1    5.657369e+07    5.198882e+05
           1    5.765763e+07    5.198882e+05
           0    6.686119e+07    5.198882e+05
           2    5.870947e+07    5.198882e+05
           6    5.789428e+07    5.198882e+05
           8    5.856187e+07    5.198882e+05
          12    5.843858e+07    5.198882e+05
           4    5.769575e+07    5.198882e+05
          20    5.881588e+07    5.198882e+05
           0    6.589085e+07    5.198882e+05
          16    5.899025e+07    5.198882e+05
           6    5.788536e+07    5.198882e+05
          22    5.780149e+07    5.198882e+05
          14    5.740997e+07    5.198882e+05
          24    5.838715e+07    5.198882e+05
          10    5.764953e+07    5.198882e+05
          18    5.882137e+07    5.198882e+05
          16    5.846140e+07    5.198882e+05
           0    6.685820e+07    5.198882e+05
           3    5.838994e+07    5.198882e+05
          29    5.776709e+07    5.198882e+05
           7    5.840441e+07    5.198882e+05
           9    5.863869e+07    5.198882e+05
           9    5.813750e+07    5.198882e+05
          11    5.848069e+07    5.198882e+05
          25    5.847833e+07    5.198882e+05
          13    5.838440e+07    5.198882e+05
           0    6.767409e+07    5.198882e+05
          15    5.848540e+07    5.198882e+05
          17    5.905482e+07    5.198882e+05
          -1    5.645469e+07    5.198882e+05
           0    6.619386e+07    5.198882e+05
           1    5.702522e+07    5.198882e+05
           3    5.875701e+07    5.198882e+05
