#       NCYC               I           I_err
           0    6.149080e+07    5.831163e+05
          26    4.720542e+07    5.831163e+05
          -1    3.935160e+07    5.831163e+05
           1    3.944275e+07    5.831163e+05
           0    6.177023e+07    5.831163e+05
           2    4.151511e+07    5.831163e+05
           6    4.574976e+07    5.831163e+05
           8    4.653714e+07    5.831163e+05
          12    4.665988e+07    5.831163e+05
           4    4.469992e+07    5.831163e+05
          20    4.623830e+07    5.831163e+05
           0    6.147864e+07    5.831163e+05
          16    4.644739e+07    5.831163e+05
           6    4.465714e+07    5.831163e+05
          22    4.819537e+07    5.831163e+05
          14    4.750067e+07    5.831163e+05
          24    4.746377e+07    5.831163e+05
          10    4.665863e+07    5.831163e+05
          18    4.651933e+07    5.831163e+05
          16    4.688513e+07    5.831163e+05
           0    6.215742e+07    5.831163e+05
           3    4.377930e+07    5.831163e+05
          29    4.695114e+07    5.831163e+05
           7    4.505763e+07    5.831163e+05
           9    4.635079e+07    5.831163e+05
           9    4.634182e+07    5.831163e+05
          11    4.590178e+07    5.831163e+05
          25    4.794543e+07    5.831163e+05
          13    4.605100e+07    5.831163e+05
           0    6.143519e+07    5.831163e+05
          15    4.720514e+07    5.831163e+05
          17    4.659007e+07    5.831163e+05
          -1    3.908877e+07    5.831163e+05
           0    6.219015e+07    5.831163e+05
           1    3.929337e+07    5.831163e+05
           3    4.315547e+07    5.831163e+05
