#    OFFSETS               I           I_err
   -1305.127    4.029054e+07    7.132991e+05
   -1272.702    4.181357e+07    7.132991e+05
   -1240.276    4.062582e+07    7.132991e+05
   -1207.851    4.010888e+07    7.132991e+05
   -1175.425    4.049089e+07    7.132991e+05
     -1143.0    4.096340e+07    7.132991e+05
   -1110.574    4.053262e+07    7.132991e+05
   -1078.149    4.060917e+07    7.132991e+05
   -1045.723    4.085695e+07    7.132991e+05
   -1013.298    4.169940e+07    7.132991e+05
    -980.872    4.055689e+07    7.132991e+05
   -948.4465    4.048251e+07    7.132991e+05
    -916.021    4.161331e+07    7.132991e+05
   -883.5955    4.048738e+07    7.132991e+05
   -851.1699    4.219180e+07    7.132991e+05
   -818.7444    3.989625e+07    7.132991e+05
   -786.3189    4.093953e+07    7.132991e+05
   -753.8934    4.166862e+07    7.132991e+05
   -721.4678    4.038942e+07    7.132991e+05
    -11000.0    7.425356e+07    7.132991e+05
   -689.0423    4.164382e+07    7.132991e+05
   -656.6168    4.042677e+07    7.132991e+05
   -624.1913    4.098663e+07    7.132991e+05
   -591.7658    3.971512e+07    7.132991e+05
   -559.3402    4.098144e+07    7.132991e+05
   -526.9147    4.181554e+07    7.132991e+05
   -494.4892    4.227530e+07    7.132991e+05
   -462.0637    3.982671e+07    7.132991e+05
   -429.6382    4.172653e+07    7.132991e+05
   -397.2126    4.007874e+07    7.132991e+05
   -364.7871    3.961808e+07    7.132991e+05
   -332.3616    3.633325e+07    7.132991e+05
   -299.9361    3.489180e+07    7.132991e+05
   -267.5105   -5.288333e+06    7.132991e+05
    -235.085    3.713781e+07    7.132991e+05
   -202.6595    3.941162e+07    7.132991e+05
    -170.234    4.051299e+07    7.132991e+05
   -137.8085    3.944296e+07    7.132991e+05
   -105.3829    4.034623e+07    7.132991e+05
    -11000.0    7.473260e+07    7.132991e+05
   -72.95742    4.125141e+07    7.132991e+05
    -40.5319    4.102408e+07    7.132991e+05
    -8.10638    4.054262e+07    7.132991e+05
    24.31914    4.022411e+07    7.132991e+05
    56.74466    4.057210e+07    7.132991e+05
    89.17018    4.122815e+07    7.132991e+05
    121.5957    4.055965e+07    7.132991e+05
    154.0212    4.203713e+07    7.132991e+05
    186.4467    4.156529e+07    7.132991e+05
    218.8723    4.039748e+07    7.132991e+05
    251.2978    3.976811e+07    7.132991e+05
    283.7233    4.152901e+07    7.132991e+05
    316.1488    4.000338e+07    7.132991e+05
    348.5744    4.136952e+07    7.132991e+05
    380.9999    3.955627e+07    7.132991e+05
    413.4254    4.047002e+07    7.132991e+05
    445.8509    4.037815e+07    7.132991e+05
    478.2764    4.042922e+07    7.132991e+05
     510.702    4.198243e+07    7.132991e+05
    -11000.0    7.577621e+07    7.132991e+05
    543.1275    4.070417e+07    7.132991e+05
     575.553    4.103385e+07    7.132991e+05
    607.9785    4.086294e+07    7.132991e+05
     640.404    4.096104e+07    7.132991e+05
    672.8296    4.170646e+07    7.132991e+05
    705.2551    4.075576e+07    7.132991e+05
    737.6806    4.056655e+07    7.132991e+05
    770.1061    4.156957e+07    7.132991e+05
    802.5316    4.034060e+07    7.132991e+05
    834.9572    4.132369e+07    7.132991e+05
    867.3827    4.084442e+07    7.132991e+05
    899.8082    4.025062e+07    7.132991e+05
    932.2337    4.181653e+07    7.132991e+05
    964.6593    4.101210e+07    7.132991e+05
    997.0848    4.123189e+07    7.132991e+05
     1029.51    4.159060e+07    7.132991e+05
    1061.936    3.984266e+07    7.132991e+05
    1094.361    4.112892e+07    7.132991e+05
    1126.787    4.123854e+07    7.132991e+05
    -11000.0    7.379268e+07    7.132991e+05
