#    OFFSETS               I           I_err
   -1305.127    9.960423e+07    6.121309e+05
   -1272.702    1.003748e+08    6.121309e+05
   -1240.276    1.006064e+08    6.121309e+05
   -1207.851    1.006730e+08    6.121309e+05
   -1175.425    1.012978e+08    6.121309e+05
     -1143.0    1.008928e+08    6.121309e+05
   -1110.574    1.004642e+08    6.121309e+05
   -1078.149    1.004144e+08    6.121309e+05
   -1045.723    1.005470e+08    6.121309e+05
   -1013.298    1.002873e+08    6.121309e+05
    -980.872    1.012150e+08    6.121309e+05
   -948.4465    1.010473e+08    6.121309e+05
    -916.021    1.013938e+08    6.121309e+05
   -883.5955    1.005392e+08    6.121309e+05
   -851.1699    1.014824e+08    6.121309e+05
   -818.7444    9.983617e+07    6.121309e+05
   -786.3189    1.017489e+08    6.121309e+05
   -753.8934    1.001826e+08    6.121309e+05
   -721.4678    1.003218e+08    6.121309e+05
    -11000.0    1.675260e+08    6.121309e+05
   -689.0423    1.004280e+08    6.121309e+05
   -656.6168    1.012596e+08    6.121309e+05
   -624.1913    9.962507e+07    6.121309e+05
   -591.7658    1.008764e+08    6.121309e+05
   -559.3402    1.006149e+08    6.121309e+05
   -526.9147    9.989172e+07    6.121309e+05
   -494.4892    1.005175e+08    6.121309e+05
   -462.0637    1.014351e+08    6.121309e+05
   -429.6382    1.011712e+08    6.121309e+05
   -397.2126    1.015715e+08    6.121309e+05
   -364.7871    1.004841e+08    6.121309e+05
   -332.3616    1.011574e+08    6.121309e+05
   -299.9361    1.009116e+08    6.121309e+05
   -267.5105    1.004571e+08    6.121309e+05
    -235.085    1.007253e+08    6.121309e+05
   -202.6595    1.000023e+08    6.121309e+05
    -170.234    9.842280e+07    6.121309e+05
   -137.8085    9.995318e+07    6.121309e+05
   -105.3829    9.865675e+07    6.121309e+05
    -11000.0    1.658293e+08    6.121309e+05
   -72.95742    9.644878e+07    6.121309e+05
    -40.5319    7.290168e+07    6.121309e+05
    -8.10638    5.980620e+07    6.121309e+05
    24.31914    9.565838e+07    6.121309e+05
    56.74466    9.773297e+07    6.121309e+05
    89.17018    1.001232e+08    6.121309e+05
    121.5957    1.002210e+08    6.121309e+05
    154.0212    1.011355e+08    6.121309e+05
    186.4467    1.014418e+08    6.121309e+05
    218.8723    9.977170e+07    6.121309e+05
    251.2978    9.899334e+07    6.121309e+05
    283.7233    1.011442e+08    6.121309e+05
    316.1488    1.004484e+08    6.121309e+05
    348.5744    1.010817e+08    6.121309e+05
    380.9999    1.002396e+08    6.121309e+05
    413.4254    9.998904e+07    6.121309e+05
    445.8509    1.003956e+08    6.121309e+05
    478.2764    9.988859e+07    6.121309e+05
     510.702    1.011979e+08    6.121309e+05
    -11000.0    1.673574e+08    6.121309e+05
    543.1275    1.002192e+08    6.121309e+05
     575.553    1.000838e+08    6.121309e+05
    607.9785    1.003416e+08    6.121309e+05
     640.404    9.920988e+07    6.121309e+05
    672.8296    1.012000e+08    6.121309e+05
    705.2551    1.007337e+08    6.121309e+05
    737.6806    1.009958e+08    6.121309e+05
    770.1061    1.003108e+08    6.121309e+05
    802.5316    1.013122e+08    6.121309e+05
    834.9572    1.005583e+08    6.121309e+05
    867.3827    1.007491e+08    6.121309e+05
    899.8082    1.015965e+08    6.121309e+05
    932.2337    1.008131e+08    6.121309e+05
    964.6593    1.000387e+08    6.121309e+05
    997.0848    9.980346e+07    6.121309e+05
     1029.51    1.002543e+08    6.121309e+05
    1061.936    1.014395e+08    6.121309e+05
    1094.361    1.005095e+08    6.121309e+05
    1126.787    1.004621e+08    6.121309e+05
    -11000.0    1.668825e+08    6.121309e+05
