#    OFFSETS               I           I_err
   -1305.127    7.531991e+07    7.503531e+05
   -1272.702    7.499607e+07    7.503531e+05
   -1240.276    7.484856e+07    7.503531e+05
   -1207.851    7.574212e+07    7.503531e+05
   -1175.425    7.530248e+07    7.503531e+05
     -1143.0    7.493414e+07    7.503531e+05
   -1110.574    7.437852e+07    7.503531e+05
   -1078.149    7.366119e+07    7.503531e+05
   -1045.723    7.366433e+07    7.503531e+05
   -1013.298    7.434562e+07    7.503531e+05
    -980.872    7.417208e+07    7.503531e+05
   -948.4465    7.394725e+07    7.503531e+05
    -916.021    7.416492e+07    7.503531e+05
   -883.5955    7.447921e+07    7.503531e+05
   -851.1699    7.471584e+07    7.503531e+05
   -818.7444    7.591065e+07    7.503531e+05
   -786.3189    7.448650e+07    7.503531e+05
   -753.8934    7.525656e+07    7.503531e+05
   -721.4678    7.393076e+07    7.503531e+05
    -11000.0    1.401722e+08    7.503531e+05
   -689.0423    7.423230e+07    7.503531e+05
   -656.6168    7.336422e+07    7.503531e+05
   -624.1913    7.533931e+07    7.503531e+05
   -591.7658    7.417115e+07    7.503531e+05
   -559.3402    7.395405e+07    7.503531e+05
   -526.9147    7.404499e+07    7.503531e+05
   -494.4892    7.531287e+07    7.503531e+05
   -462.0637    7.531817e+07    7.503531e+05
   -429.6382    7.356551e+07    7.503531e+05
   -397.2126    7.501890e+07    7.503531e+05
   -364.7871    7.461772e+07    7.503531e+05
   -332.3616    7.458209e+07    7.503531e+05
   -299.9361    7.379202e+07    7.503531e+05
   -267.5105    7.408602e+07    7.503531e+05
    -235.085    7.411307e+07    7.503531e+05
   -202.6595    7.387645e+07    7.503531e+05
    -170.234    7.454729e+07    7.503531e+05
   -137.8085    7.368263e+07    7.503531e+05
   -105.3829    7.502661e+07    7.503531e+05
    -11000.0    1.401299e+08    7.503531e+05
   -72.95742    7.421208e+07    7.503531e+05
    -40.5319    7.269689e+07    7.503531e+05
    -8.10638    7.320041e+07    7.503531e+05
    24.31914    6.594568e+07    7.503531e+05
    56.74466    1.597666e+07    7.503531e+05
    89.17018    1.583991e+07    7.503531e+05
    121.5957    6.451681e+07    7.503531e+05
    154.0212    7.079818e+07    7.503531e+05
    186.4467    7.247163e+07    7.503531e+05
    218.8723    7.198871e+07    7.503531e+05
    251.2978    7.282273e+07    7.503531e+05
    283.7233    7.400631e+07    7.503531e+05
    316.1488    7.347425e+07    7.503531e+05
    348.5744    7.345742e+07    7.503531e+05
    380.9999    7.415437e+07    7.503531e+05
    413.4254    7.394268e+07    7.503531e+05
    445.8509    7.628072e+07    7.503531e+05
    478.2764    7.520551e+07    7.503531e+05
     510.702    7.474053e+07    7.503531e+05
    -11000.0    1.393915e+08    7.503531e+05
    543.1275    7.369387e+07    7.503531e+05
     575.553    7.214329e+07    7.503531e+05
    607.9785    7.442925e+07    7.503531e+05
     640.404    7.448689e+07    7.503531e+05
    672.8296    7.521329e+07    7.503531e+05
    705.2551    7.305453e+07    7.503531e+05
    737.6806    7.449199e+07    7.503531e+05
    770.1061    7.499840e+07    7.503531e+05
    802.5316    7.379969e+07    7.503531e+05
    834.9572    7.436093e+07    7.503531e+05
    867.3827    7.490536e+07    7.503531e+05
    899.8082    7.356189e+07    7.503531e+05
    932.2337    7.480987e+07    7.503531e+05
    964.6593    7.358531e+07    7.503531e+05
    997.0848    7.410800e+07    7.503531e+05
     1029.51    7.250702e+07    7.503531e+05
    1061.936    7.429754e+07    7.503531e+05
    1094.361    7.473092e+07    7.503531e+05
    1126.787    7.309758e+07    7.503531e+05
    -11000.0    1.405086e+08    7.503531e+05
