#    OFFSETS               I           I_err
   -1305.127    5.068392e+07    6.856094e+05
   -1272.702    5.149283e+07    6.856094e+05
   -1240.276    5.033172e+07    6.856094e+05
   -1207.851    4.946830e+07    6.856094e+05
   -1175.425    5.063436e+07    6.856094e+05
     -1143.0    4.891863e+07    6.856094e+05
   -1110.574    4.996733e+07    6.856094e+05
   -1078.149    4.847690e+07    6.856094e+05
   -1045.723    4.410347e+07    6.856094e+05
   -1013.298    2.291748e+07    6.856094e+05
    -980.872    3.850907e+07    6.856094e+05
   -948.4465    4.767499e+07    6.856094e+05
    -916.021    4.925384e+07    6.856094e+05
   -883.5955    5.061625e+07    6.856094e+05
   -851.1699    4.977111e+07    6.856094e+05
   -818.7444    4.973485e+07    6.856094e+05
   -786.3189    4.977217e+07    6.856094e+05
   -753.8934    4.994683e+07    6.856094e+05
   -721.4678    4.958296e+07    6.856094e+05
    -11000.0    9.071595e+07    6.856094e+05
   -689.0423    5.027245e+07    6.856094e+05
   -656.6168    4.836578e+07    6.856094e+05
   -624.1913    4.978240e+07    6.856094e+05
   -591.7658    5.029543e+07    6.856094e+05
   -559.3402    5.077623e+07    6.856094e+05
   -526.9147    5.106463e+07    6.856094e+05
   -494.4892    5.077497e+07    6.856094e+05
   -462.0637    5.075217e+07    6.856094e+05
   -429.6382    4.980884e+07    6.856094e+05
   -397.2126    5.039022e+07    6.856094e+05
   -364.7871    5.088535e+07    6.856094e+05
   -332.3616    5.038860e+07    6.856094e+05
   -299.9361    5.066297e+07    6.856094e+05
   -267.5105    5.130187e+07    6.856094e+05
    -235.085    4.960508e+07    6.856094e+05
   -202.6595    5.018533e+07    6.856094e+05
    -170.234    4.977659e+07    6.856094e+05
   -137.8085    5.061522e+07    6.856094e+05
   -105.3829    5.104801e+07    6.856094e+05
    -11000.0    9.154327e+07    6.856094e+05
   -72.95742    5.052229e+07    6.856094e+05
    -40.5319    4.979540e+07    6.856094e+05
    -8.10638    5.045244e+07    6.856094e+05
    24.31914    5.068045e+07    6.856094e+05
    56.74466    5.028492e+07    6.856094e+05
    89.17018    4.990813e+07    6.856094e+05
    121.5957    5.155782e+07    6.856094e+05
    154.0212    5.052189e+07    6.856094e+05
    186.4467    4.944973e+07    6.856094e+05
    218.8723    5.059148e+07    6.856094e+05
    251.2978    5.110525e+07    6.856094e+05
    283.7233    5.057007e+07    6.856094e+05
    316.1488    5.080669e+07    6.856094e+05
    348.5744    5.142167e+07    6.856094e+05
    380.9999    5.162112e+07    6.856094e+05
    413.4254    5.039153e+07    6.856094e+05
    445.8509    5.088883e+07    6.856094e+05
    478.2764    5.156234e+07    6.856094e+05
     510.702    5.006275e+07    6.856094e+05
    -11000.0    9.261273e+07    6.856094e+05
    543.1275    5.119122e+07    6.856094e+05
     575.553    4.877732e+07    6.856094e+05
    607.9785    5.189415e+07    6.856094e+05
     640.404    4.882578e+07    6.856094e+05
    672.8296    5.106189e+07    6.856094e+05
    705.2551    4.971607e+07    6.856094e+05
    737.6806    5.083063e+07    6.856094e+05
    770.1061    4.819766e+07    6.856094e+05
    802.5316    4.952615e+07    6.856094e+05
    834.9572    4.954515e+07    6.856094e+05
    867.3827    4.998138e+07    6.856094e+05
    899.8082    4.958248e+07    6.856094e+05
    932.2337    5.027284e+07    6.856094e+05
    964.6593    5.065003e+07    6.856094e+05
    997.0848    4.916880e+07    6.856094e+05
     1029.51    5.043895e+07    6.856094e+05
    1061.936    5.037163e+07    6.856094e+05
    1094.361    5.114882e+07    6.856094e+05
    1126.787    5.074456e+07    6.856094e+05
    -11000.0    9.190007e+07    6.856094e+05
