#    OFFSETS               I           I_err
   -1305.127    8.697956e+07    6.472816e+05
   -1272.702    8.753799e+07    6.472816e+05
   -1240.276    8.739889e+07    6.472816e+05
   -1207.851    8.802675e+07    6.472816e+05
   -1175.425    8.760090e+07    6.472816e+05
     -1143.0    8.672863e+07    6.472816e+05
   -1110.574    8.791281e+07    6.472816e+05
   -1078.149    8.770693e+07    6.472816e+05
   -1045.723    8.660269e+07    6.472816e+05
   -1013.298    8.836553e+07    6.472816e+05
    -980.872    8.706663e+07    6.472816e+05
   -948.4465    8.748559e+07    6.472816e+05
    -916.021    8.651380e+07    6.472816e+05
   -883.5955    8.805957e+07    6.472816e+05
   -851.1699    8.855350e+07    6.472816e+05
   -818.7444    8.645651e+07    6.472816e+05
   -786.3189    8.812893e+07    6.472816e+05
   -753.8934    8.720622e+07    6.472816e+05
   -721.4678    8.839816e+07    6.472816e+05
    -11000.0    1.603187e+08    6.472816e+05
   -689.0423    8.611898e+07    6.472816e+05
   -656.6168    8.712791e+07    6.472816e+05
   -624.1913    8.754080e+07    6.472816e+05
   -591.7658    8.823774e+07    6.472816e+05
   -559.3402    8.711790e+07    6.472816e+05
   -526.9147    8.743941e+07    6.472816e+05
   -494.4892    8.740857e+07    6.472816e+05
   -462.0637    8.784626e+07    6.472816e+05
   -429.6382    8.704377e+07    6.472816e+05
   -397.2126    8.766288e+07    6.472816e+05
   -364.7871    8.845631e+07    6.472816e+05
   -332.3616    8.806144e+07    6.472816e+05
   -299.9361    8.623186e+07    6.472816e+05
   -267.5105    8.672996e+07    6.472816e+05
    -235.085    8.724335e+07    6.472816e+05
   -202.6595    8.735110e+07    6.472816e+05
    -170.234    8.809220e+07    6.472816e+05
   -137.8085    8.750517e+07    6.472816e+05
   -105.3829    8.668402e+07    6.472816e+05
    -11000.0    1.605993e+08    6.472816e+05
   -72.95742    8.571870e+07    6.472816e+05
    -40.5319    8.420614e+07    6.472816e+05
    -8.10638    7.758925e+07    6.472816e+05
    24.31914    2.569993e+07    6.472816e+05
    56.74466    7.076947e+07    6.472816e+05
    89.17018    8.417094e+07    6.472816e+05
    121.5957    8.593009e+07    6.472816e+05
    154.0212    8.669308e+07    6.472816e+05
    186.4467    8.713974e+07    6.472816e+05
    218.8723    8.681114e+07    6.472816e+05
    251.2978    8.803310e+07    6.472816e+05
    283.7233    8.761818e+07    6.472816e+05
    316.1488    8.817870e+07    6.472816e+05
    348.5744    8.667607e+07    6.472816e+05
    380.9999    8.764157e+07    6.472816e+05
    413.4254    8.751469e+07    6.472816e+05
    445.8509    8.811960e+07    6.472816e+05
    478.2764    8.788125e+07    6.472816e+05
     510.702    8.693402e+07    6.472816e+05
    -11000.0    1.601657e+08    6.472816e+05
    543.1275    8.728062e+07    6.472816e+05
     575.553    8.714911e+07    6.472816e+05
    607.9785    8.665367e+07    6.472816e+05
     640.404    8.738683e+07    6.472816e+05
    672.8296    8.673769e+07    6.472816e+05
    705.2551    8.911592e+07    6.472816e+05
    737.6806    8.736478e+07    6.472816e+05
    770.1061    8.674724e+07    6.472816e+05
    802.5316    8.827973e+07    6.472816e+05
    834.9572    8.833955e+07    6.472816e+05
    867.3827    8.668050e+07    6.472816e+05
    899.8082    8.826694e+07    6.472816e+05
    932.2337    8.808389e+07    6.472816e+05
    964.6593    8.779532e+07    6.472816e+05
    997.0848    8.760589e+07    6.472816e+05
     1029.51    8.685882e+07    6.472816e+05
    1061.936    8.755496e+07    6.472816e+05
    1094.361    8.758706e+07    6.472816e+05
    1126.787    8.747898e+07    6.472816e+05
    -11000.0    1.596451e+08    6.472816e+05
